ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
txsd;;5:16-cr-00900,txsd,2016,5:16-cr-00900,57,02/21/2019,"10:00 AM before Magistrate Judge Sam S. Sheldon. (cdom, 5) (",748,808,10:00 AM before Magistrate Judge,Sam S. Sheldon,". (cdom, 5) (",781,795,line_entry,SPACY JNLP2
txsd;;5:16-cr-00900,txsd,2016,5:16-cr-00900,60,02/21/2019,"10:00 AM before Magistrate Judge Sam S. Sheldon, (cdom, 5) (",102,162,10:00 AM before Magistrate Judge,Sam S. Sheldon,", (cdom, 5) (",135,149,line_entry,SPACY JNLP2
txsd;;5:16-cr-00900,txsd,2016,5:16-cr-00900,65,03/21/2019,"at 09:30 AM before Judge Diana Saldana, filed. (clrodriguez, 5",93,155,at 09:30 AM before Judge,Diana Saldana,", filed. (clrodriguez, 5",118,131,line_entry,SPACY JNLP2
txsd;;5:16-cr-00900,txsd,2016,5:16-cr-00900,66,03/28/2019,Minute Entry for proceedings held before Judge Diana Saldana: Supervised Release Hearing as to Michael,0,102,Minute Entry for proceedings held before Judge,Diana Saldana,: Supervised Release Hearing as to Michael,47,60,line_entry,SPACY JNLP2
txsd;;5:16-cr-00900,txsd,2016,5:16-cr-00900,68,04/09/2019,"2-3 ( Signed by Judge Diana Saldana) Parties notified. (sgonzalez,",65,131,2-3 ( Signed by Judge,Diana Saldana,") Parties notified. (sgonzalez,",87,100,line_entry,SPACY JNLP2
txsd;;7:16-cv-00300,txsd,2016,7:16-cv-00300,2,08/15/2016,"days. ( Signed by Magistrate Judge Peter E Ormsby) Parties notified. (bgarces,",129,207,days. ( Signed by Magistrate Judge,Peter E Ormsby,") Parties notified. (bgarces,",164,178,line_entry,SPACY JNLP2
txsd;;7:16-cv-00300,txsd,2016,7:16-cv-00300,6,03/14/2017,"2017. ( Signed by Magistrate Judge Peter E Ormsby) Parties notified. (bgarces,",82,160,2017. ( Signed by Magistrate Judge,Peter E Ormsby,") Parties notified. (bgarces,",117,131,line_entry,SPACY JNLP2
txsd;;7:16-cv-00300,txsd,2016,7:16-cv-00300,9,03/22/2019,"14 days (Signed by Magistrate Judge Peter E Ormsby) Parties notified. (NelidaLosoya,",160,244,14 days (Signed by Magistrate Judge,Peter E Ormsby,") Parties notified. (NelidaLosoya,",196,210,line_entry,SPACY JNLP2
txsd;;7:16-cv-00300,txsd,2016,7:16-cv-00300,11,06/26/2019,"Report and Recommendation (Signed by Judge Ricardo H Hinojosa) Parties notified.(NelidaLosoya,",67,161,Report and Recommendation (Signed by Judge,Ricardo H Hinojosa,") Parties notified.(NelidaLosoya,",110,128,line_entry,SPACY JNLP2
txsd;;7:16-cv-00300,txsd,2016,7:16-cv-00300,12,06/26/2019,"26/2019 (Signed by Judge Ricardo H Hinojosa) Parties notified.(NelidaLosoya,",146,222,26/2019 (Signed by Judge,Ricardo H Hinojosa,") Parties notified.(NelidaLosoya,",171,189,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,4,04/14/2017,"00 AM by telephone before Magistrate Judge J Scott Hacker Parties notified.(gsalinas, 5",138,225,00 AM by telephone before Magistrate Judge,J Scott Hacker,"Parties notified.(gsalinas, 5",181,195,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,5,05/08/2017,"of Initial Pretrial Scheduling ConferenceMotions referred to J Scott Hacker. by Talisman Energy USA, Inc.",31,136,of Initial Pretrial Scheduling ConferenceMotions referred to,J Scott Hacker,". by Talisman Energy USA, Inc.",92,106,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,6,05/09/2017,AM in Courtroom 2C before Magistrate Judge J Scott Hacker.(Signed by Magistrate Judge J,142,229,AM in Courtroom 2C before Magistrate Judge,J Scott Hacker,.(Signed by Magistrate Judge J,185,199,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,6,05/09/2017,"Hacker.(Signed by Magistrate Judge J Scott Hacker) Parties notified.(gsalinas,",193,271,Hacker.(Signed by Magistrate Judge,J Scott Hacker,") Parties notified.(gsalinas,",228,242,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,7,07/10/2017,"Joint MOTION to Stay Motions referred to J Scott Hacker. by Talisman Energy USA, Inc.",0,85,Joint MOTION to Stay Motions referred to,J Scott Hacker,". by Talisman Energy USA, Inc.",41,55,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,8,07/11/2017,"hereby STAYED.(Signed by Judge George P Kazen) Parties notified.(mmarquez,",60,134,hereby STAYED.(Signed by Judge,George P Kazen,") Parties notified.(mmarquez,",91,105,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,9,07/12/2017,"Court.(Signed by Magistrate Judge J Scott Hacker) Parties notified.(mmarquez,",217,294,Court.(Signed by Magistrate Judge,J Scott Hacker,") Parties notified.(mmarquez,",251,265,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,12,03/28/2018,in scheduling orders remain in effect Judge George P Kazen no longer assigned to the case.,67,157,in scheduling orders remain in effect Judge,George P Kazen,no longer assigned to the case.,111,125,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,16,07/17/2019,"333. Case assigned to Chief Judge Lee H Rosenthal filed by Talisman Energy USA, Inc.",76,160,333. Case assigned to Chief Judge,Lee H Rosenthal,"filed by Talisman Energy USA, Inc.",110,125,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,17,07/19/2019,of Transfer. Case reassigned to Judge Keith P Ellison for the following reason: realted case,7,99,of Transfer. Case reassigned to Judge,Keith P Ellison,for the following reason: realted case,45,60,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,17,07/19/2019,agreement of the judges. Chief Judge Lee H Rosenthal no longer assigned to the case.,118,202,agreement of the judges. Chief Judge,Lee H Rosenthal,no longer assigned to the case.,155,170,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,18,07/19/2019,"ORDER LIFTING STAY(Signed by Judge Keith P Ellison) Parties notified.(rguerrero,",0,80,ORDER LIFTING STAY(Signed by Judge,Keith P Ellison,") Parties notified.(rguerrero,",35,50,line_entry,SPACY JNLP2
txsd;;4:19-cv-02602,txsd,2016,4:19-cv-02602,19,08/19/2019,"4:16cv2960 (Signed by Judge Keith P Ellison) Parties notified.(LoriPurifoyadi,",20,98,4:16cv2960 (Signed by Judge,Keith P Ellison,") Parties notified.(LoriPurifoyadi,",48,63,line_entry,SPACY JNLP2
