ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,33,03/21/2018,Motion Deadlines; signed by Magistrate Judge Ellen S. Carmody (Magistrate Judge Ellen S. Carmody,66,162,Motion Deadlines; signed by Magistrate Judge,Ellen S. Carmody,(Magistrate Judge Ellen S. Carmody,111,127,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,33,03/21/2018,"Ellen S. Carmody (Magistrate Judge Ellen S. Carmody, jal) (Entered: 03",111,181,Ellen S. Carmody (Magistrate Judge,Ellen S. Carmody,", jal) (Entered: 03",146,162,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,40,06/29/2018,judgment 18 ; signed by Magistrate Judge Ellen S. Carmody (Magistrate Judge Ellen S. Carmody,208,300,judgment 18 ; signed by Magistrate Judge,Ellen S. Carmody,(Magistrate Judge Ellen S. Carmody,249,265,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,40,06/29/2018,"Ellen S. Carmody (Magistrate Judge Ellen S. Carmody, jal) (Entered: 06",249,319,Ellen S. Carmody (Magistrate Judge,Ellen S. Carmody,", jal) (Entered: 06",284,300,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,41,07/09/2018,"to alter judgment; signed by Judge Janet T. Neff (Judge Janet T. Neff,",24,94,to alter judgment; signed by Judge,Janet T. Neff,"(Judge Janet T. Neff,",59,72,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,41,07/09/2018,"Judge Janet T. Neff (Judge Janet T. Neff, clb) (Entered: 07",53,112,Judge Janet T. Neff (Judge,Janet T. Neff,", clb) (Entered: 07",80,93,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,49,09/25/2018,14 days; signed by Magistrate Judge Ellen S. Carmody (Magistrate Judge Ellen S. Carmody,190,277,14 days; signed by Magistrate Judge,Ellen S. Carmody,(Magistrate Judge Ellen S. Carmody,226,242,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,49,09/25/2018,"Ellen S. Carmody (Magistrate Judge Ellen S. Carmody, cbh) (Entered: 09",226,296,Ellen S. Carmody (Magistrate Judge,Ellen S. Carmody,", cbh) (Entered: 09",261,277,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,53,03/08/2019,"Judgment to issue; signed by Judge Janet T. Neff (Judge Janet T. Neff,",172,242,Judgment to issue; signed by Judge,Janet T. Neff,"(Judge Janet T. Neff,",207,220,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,53,03/08/2019,"Judge Janet T. Neff (Judge Janet T. Neff, rmw) (Entered: 03",201,260,Judge Janet T. Neff (Judge,Janet T. Neff,", rmw) (Entered: 03",228,241,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,54,03/08/2019,"and against Plaintiff; signed by Judge Janet T. Neff (Judge Janet T. Neff,",32,106,and against Plaintiff; signed by Judge,Janet T. Neff,"(Judge Janet T. Neff,",71,84,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,54,03/08/2019,"Judge Janet T. Neff (Judge Janet T. Neff, rmw) (Entered: 03",65,124,Judge Janet T. Neff (Judge,Janet T. Neff,", rmw) (Entered: 03",92,105,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,61,03/25/2020,this case is reassigned to Magistrate Judge Sally J. Berens under Administrative Order No. 19-,12,106,this case is reassigned to Magistrate Judge,Sally J. Berens,under Administrative Order No. 19-,56,71,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,61,03/25/2020,"-CA-093, Magistrate Judge Ellen S. Carmody is no longer assigned to the case",105,181,"-CA-093, Magistrate Judge",Ellen S. Carmody,is no longer assigned to the case,131,147,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,62,03/31/2020,"Grand Rapids, MI before Magistrate Judge Sally J. Berens; signed by Magistrate Judge Sally J",116,208,"Grand Rapids, MI before Magistrate Judge",Sally J. Berens,; signed by Magistrate Judge Sally J,157,172,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,62,03/31/2020,. Berens; signed by Magistrate Judge Sally J. Berens (jal) (Entered: 03,164,235,. Berens; signed by Magistrate Judge,Sally J. Berens,(jal) (Entered: 03,201,216,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,64,04/13/2020,"Grand Rapids, MI before Magistrate Judge Sally J. Berens; signed by Magistrate Judge Sally J",138,230,"Grand Rapids, MI before Magistrate Judge",Sally J. Berens,; signed by Magistrate Judge Sally J,179,194,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,64,04/13/2020,. Berens; signed by Magistrate Judge Sally J. Berens (jal) (Entered: 04,186,257,. Berens; signed by Magistrate Judge,Sally J. Berens,(jal) (Entered: 04,223,238,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,66,04/28/2020,"Grand Rapids, MI before Magistrate Judge Sally J. Berens; signed by Magistrate Judge Sally J",138,230,"Grand Rapids, MI before Magistrate Judge",Sally J. Berens,; signed by Magistrate Judge Sally J,179,194,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,66,04/28/2020,. Berens; signed by Magistrate Judge Sally J. Berens (jal) (Entered: 04,186,257,. Berens; signed by Magistrate Judge,Sally J. Berens,(jal) (Entered: 04,223,238,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,67,06/30/2020,of settlement conference held before Magistrate Judge Sally J. Berens; case settled; order to issue,8,107,of settlement conference held before Magistrate Judge,Sally J. Berens,; case settled; order to issue,62,77,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,68,06/30/2020,/2020; signed by Magistrate Judge Sally J. Berens (cbh) (Entered: 06,56,124,/2020; signed by Magistrate Judge,Sally J. Berens,(cbh) (Entered: 06,90,105,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,70,07/30/2020,"DISMISSAL re 64 ; signed by Judge Janet T. Neff (Judge Janet T. Neff,",9,78,DISMISSAL re 64 ; signed by Judge,Janet T. Neff,"(Judge Janet T. Neff,",43,56,line_entry,SPACY JNLP2
miwd;;1:16-cv-01405,miwd,2016,1:16-cv-01405,70,07/30/2020,"Judge Janet T. Neff (Judge Janet T. Neff, clb) (Entered: 07",37,96,Judge Janet T. Neff (Judge,Janet T. Neff,", clb) (Entered: 07",64,77,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,8,11/17/2016,10:30 AM before District Judge Paul L. Maloney; status report due by 12/,120,192,10:30 AM before District Judge,Paul L. Maloney,; status report due by 12/,151,166,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,8,11/17/2016,"/2016; signed by District Judge Paul L. Maloney (Judge Paul L. Maloney,",194,265,/2016; signed by District Judge,Paul L. Maloney,"(Judge Paul L. Maloney,",226,241,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,8,11/17/2016,"Judge Paul L. Maloney (Judge Paul L. Maloney, acr) (Entered: 11",220,283,Judge Paul L. Maloney (Judge,Paul L. Maloney,", acr) (Entered: 11",249,264,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,11,12/19/2016,conference by telephone held before District Judge Paul L. Maloney (Proceedings not recorded) (Judge,22,122,conference by telephone held before District Judge,Paul L. Maloney,(Proceedings not recorded) (Judge,73,88,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,11,12/19/2016,"(Proceedings not recorded) (Judge Paul L. Maloney, acr) (Entered: 12",89,157,(Proceedings not recorded) (Judge,Paul L. Maloney,", acr) (Entered: 12",123,138,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,12,12/19/2016,"Grand Rapids, MI before Magistrate Judge Phillip J. Green; final pretrial conference set for 4",212,306,"Grand Rapids, MI before Magistrate Judge",Phillip J. Green,; final pretrial conference set for 4,253,269,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,12,12/19/2016,", Kalamazoo, MI before District Judge Paul L. Maloney; jury trial set for 5/",350,426,", Kalamazoo, MI before District Judge",Paul L. Maloney,; jury trial set for 5/,388,403,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,12,12/19/2016,", Kalamazoo, MI before District Judge Paul L. Maloney; signed by District Judge Paul L",468,554,", Kalamazoo, MI before District Judge",Paul L. Maloney,; signed by District Judge Paul L,506,521,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,12,12/19/2016,". Maloney; signed by District Judge Paul L. Maloney (Judge Paul L. Maloney,",512,587,. Maloney; signed by District Judge,Paul L. Maloney,"(Judge Paul L. Maloney,",548,563,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,12,12/19/2016,"Judge Paul L. Maloney (Judge Paul L. Maloney, cmc) (Entered: 12",542,605,Judge Paul L. Maloney (Judge,Paul L. Maloney,", cmc) (Entered: 12",571,586,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,22,03/08/2017,"PROTECTIVE ORDER; signed by District Judge Paul L. Maloney (Judge Paul L. Maloney,",0,82,PROTECTIVE ORDER; signed by District Judge,Paul L. Maloney,"(Judge Paul L. Maloney,",43,58,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,22,03/08/2017,"Judge Paul L. Maloney (Judge Paul L. Maloney, acr) (Entered: 03",37,100,Judge Paul L. Maloney (Judge,Paul L. Maloney,", acr) (Entered: 03",66,81,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,33,06/29/2017,Second Amended Complaint 26 to Magistrate Judge Phillip J. Green pursuant to 28 U.S.C. 636,99,189,Second Amended Complaint 26 to Magistrate Judge,Phillip J. Green,pursuant to 28 U.S.C. 636,147,163,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,33,06/29/2017,"1)(A) (Judge Paul L. Maloney, acr) (Entered: 06",193,240,1)(A) (Judge,Paul L. Maloney,", acr) (Entered: 06",206,221,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,35,07/21/2017,"Grand Rapids, MI before Magistrate Judge Phillip J. Green(Magistrate Judge Phillip J. Green",129,220,"Grand Rapids, MI before Magistrate Judge",Phillip J. Green,(Magistrate Judge Phillip J. Green,170,186,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,35,07/21/2017,"Phillip J. Green(Magistrate Judge Phillip J. Green, jkw) (Entered: 07",170,239,Phillip J. Green(Magistrate Judge,Phillip J. Green,", jkw) (Entered: 07",204,220,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,42,07/24/2017,Second Amended Complaint 32 to Magistrate Judge Phillip J. Green pursuant to 28 U.S.C. 636,148,238,Second Amended Complaint 32 to Magistrate Judge,Phillip J. Green,pursuant to 28 U.S.C. 636,196,212,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,42,07/24/2017,"1)(A) (Judge Paul L. Maloney, acr) (Entered: 07",242,289,1)(A) (Judge,Paul L. Maloney,", acr) (Entered: 07",255,270,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,43,07/24/2017,MINUTES held before Magistrate Judge Phillip J. Green of motion hearing re 24 MOTION to,0,87,MINUTES held before Magistrate Judge,Phillip J. Green,of motion hearing re 24 MOTION to,37,53,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,43,07/24/2017,"Proceedings Digitally Recorded) (Magistrate Judge Phillip J. Green, ald) (Entered: 07",561,646,Proceedings Digitally Recorded) (Magistrate Judge,Phillip J. Green,", ald) (Entered: 07",611,627,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,44,07/24/2017,/correct; signed by Magistrate Judge Phillip J. Green (Magistrate Judge Phillip J. Green,151,239,/correct; signed by Magistrate Judge,Phillip J. Green,(Magistrate Judge Phillip J. Green,188,204,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,44,07/24/2017,"Phillip J. Green (Magistrate Judge Phillip J. Green, ald) (Entered: 07",188,258,Phillip J. Green (Magistrate Judge,Phillip J. Green,", ald) (Entered: 07",223,239,line_entry,SPACY JNLP2
miwd;;1:16-cv-01263,miwd,2016,1:16-cv-01263,50,09/20/2017,"are unchanged; signed by District Judge Paul L. Maloney (Judge Paul L. Maloney,",197,276,are unchanged; signed by District Judge,Paul L. Maloney,"(Judge Paul L. Maloney,",237,252,line_entry,SPACY JNLP2
