ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,14,12/05/2016,"captioned case is referred to the Honorable Hugh B. Scott, United States Magistrate Judge for the",79,176,captioned case is referred to the Honorable,Hugh B. Scott,", United States Magistrate Judge for the",123,136,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,14,12/05/2016,". SO ORDERED. Issued by Hon. Lawrence J. Vilardo on December 5, 2016. (",637,708,. SO ORDERED. Issued by Hon,. Lawrence J. Vilardo,"on December 5, 2016. (",664,685,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,15,12/06/2016,.SO ORDERED. Issued by Hon. Hugh B. Scott on 12/6/2016.,602,657,.SO ORDERED. Issued by Hon,. Hugh B. Scott,on 12/6/2016.,628,643,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,17,01/10/2017,.SO ORDERED. Issued by Hon. Hugh B. Scott on 1/10/2017.,98,153,.SO ORDERED. Issued by Hon,. Hugh B. Scott,on 1/10/2017.,124,139,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,18,01/10/2017,.SO ORDERED. Issued by Hon. Hugh B. Scott on 1/10/2017.,555,610,.SO ORDERED. Issued by Hon,. Hugh B. Scott,on 1/10/2017.,581,596,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,22,04/05/2017,P. 72. Signed by Hon. Hugh B. Scott on 4/5/2017.,225,273,P. 72. Signed by Hon,. Hugh B. Scott,on 4/5/2017.,245,260,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,23,04/27/2017,REASSIGNING CASE. Case reassigned to Hon. Michael A. Telesca for all further proceedings. Hon.,11,105,REASSIGNING CASE. Case reassigned to Hon,. Michael A. Telesca,for all further proceedings. Hon.,51,71,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,23,04/27/2017,Telesca for all further proceedings. Hon. Lawrence J. Vilardo no longer assigned to case. SO,64,156,Telesca for all further proceedings. Hon,. Lawrence J. Vilardo,no longer assigned to case. SO,104,125,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,23,04/27/2017,. SO ORDERED. Issued by Hon. Lawrence J. Vilardo on 4/27/2017.,152,214,. SO ORDERED. Issued by Hon,. Lawrence J. Vilardo,on 4/27/2017.,179,200,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,24,05/07/2017,payment of benefits. Signed by Hon. Michael A. Telesca on 5/5/17.,480,545,payment of benefits. Signed by Hon,. Michael A. Telesca,on 5/5/17.,514,534,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,25,05/12/2017,"Nancy A. Berryhill. Signed by Mary C. Loewenguth, Clerk of Court on 5/",47,117,Nancy A. Berryhill. Signed by,Mary C. Loewenguth,", Clerk of Court on 5/",77,95,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,27,08/11/2017,8/30/2017 before Hon. Michael A. Telesca. No court appearances are required.,179,255,8/30/2017 before Hon,. Michael A. Telesca,. No court appearances are required.,199,219,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,28,08/31/2017,Minute Entry for proceedings held before Hon. Michael A. Telesca: Motion was submitted without oral argument,0,108,Minute Entry for proceedings held before Hon,. Michael A. Telesca,: Motion was submitted without oral argument,44,64,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,29,08/31/2017,to technical problems. Signed by Hon. Michael A. Telesca on 8/31/17.,89,157,to technical problems. Signed by Hon,. Michael A. Telesca,on 8/31/17.,125,145,line_entry,SPACY JNLP2
nywd;;1:16-cv-00187,nywd,2016,1:16-cv-00187,30,09/07/2017,P. Meegan.. Signed by Hon. Michael A. Telesca on 9/7/17.,149,205,P. Meegan.. Signed by Hon,. Michael A. Telesca,on 9/7/17.,174,194,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,3,12/22/2016,Case Assigned to Hon. William M. Skretny. (KLH) (Entered:,0,57,Case Assigned to Hon,. William M. Skretny,. (KLH) (Entered:,20,40,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,6,12/28/2016,"TEXT REFERRAL ORDER - Hon. Hugh B. Scott, United States Magistrate Judge, is",0,76,TEXT REFERRAL ORDER - Hon,. Hugh B. Scott,", United States Magistrate Judge, is",25,40,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,7,12/28/2016,"ORDER OF MAGISTRATE JUDGE HUGH B. SCOTTORDERScheduling Conference set for Tues., 1",0,82,ORDER OF MAGISTRATE JUDGE,HUGH B. SCOTTORDERScheduling,"Conference set for Tues., 1",26,54,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,7,12/28/2016,"10:15 AM, before Hon. Hugh B. Scott.So Ordered. Signed by Hon",92,153,"10:15 AM, before Hon",. Hugh B. Scott,.So Ordered. Signed by Hon,112,127,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,7,12/28/2016,.So Ordered. Signed by Hon. Hugh B. Scott on 12/28/2016.,127,183,.So Ordered. Signed by Hon,. Hugh B. Scott,on 12/28/2016.,153,168,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,10,01/31/2017,HONORABLE HUGH B. SCOTTTEXT OF MINUTE ENTRYFor proceedings held before Magistrate,0,81,HONORABLE,HUGH B. SCOTTTEXT,OF MINUTE ENTRYFor proceedings held before Magistrate,10,27,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,10,01/31/2017,"MINUTE ENTRYFor proceedings held before Magistrate Judge Hugh B. ScottBrian Knauth, Esq., for plaintiffs;",31,136,MINUTE ENTRYFor proceedings held before Magistrate Judge,Hugh B. ScottBrian Knauth,", Esq., for plaintiffs;",88,113,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,11,01/31/2017,ORDER OF MAGISTRATE JUDGE HUGH B. SCOTTSCHEDULING/CASE MANAGEMENT ORDER (Please Note,0,84,ORDER OF MAGISTRATE JUDGE,HUGH B. SCOTTSCHEDULING,/CASE MANAGEMENT ORDER (Please Note,26,49,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,11,01/31/2017,"10:30 AM, before Hon. Hugh B. Scott.So Ordered. Signed by Hon",825,886,"10:30 AM, before Hon",. Hugh B. Scott,.So Ordered. Signed by Hon,845,860,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,11,01/31/2017,.So Ordered. Signed by Hon. Hugh B. Scott on 1/31/2017.,860,915,.So Ordered. Signed by Hon,. Hugh B. Scott,on 1/31/2017.,886,901,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,12,06/01/2017,DISCOVERY PROTECTIVE ORDER. Signed by Hon. Hugh B. Scott on 6/1/2017.,11,80,DISCOVERY PROTECTIVE ORDER. Signed by Hon,. Hugh B. Scott,on 6/1/2017.,52,67,line_entry,SPACY JNLP2
nywd;;1:16-cv-01022,nywd,2016,1:16-cv-01022,15,12/06/2017,MEAL)ORDER. Signed by Hon. William M. Skretny on 12/6/2017.,413,472,MEAL)ORDER. Signed by Hon,. William M. Skretny,on 12/6/2017.,438,458,line_entry,SPACY JNLP2
nywd;;1:16-cv-00278,nywd,2016,1:16-cv-00278,1,04/08/2016,Case assigned to Hon. Lawrence J. Vilardo. (SG),0,47,Case assigned to Hon,. Lawrence J. Vilardo,. (SG),20,41,line_entry,SPACY JNLP2
nywd;;1:16-cv-00278,nywd,2016,1:16-cv-00278,5,04/18/2016,"12/2016. Signed by Hon. Lawrence J. Vilardo on April 16, 2016. (",162,226,12/2016. Signed by Hon,. Lawrence J. Vilardo,"on April 16, 2016. (",184,205,line_entry,SPACY JNLP2
nywd;;1:16-cv-00278,nywd,2016,1:16-cv-00278,8,05/17/2016,. SO ORDERED. Issued by Hon. Lawrence J. Vilardo on 5/17/2016.,158,220,. SO ORDERED. Issued by Hon,. Lawrence J. Vilardo,on 5/17/2016.,185,206,line_entry,SPACY JNLP2
nywd;;1:16-cv-00278,nywd,2016,1:16-cv-00278,9,05/17/2016,. SO ORDERED. Issued by Hon. Lawrence J. Vilardo on 5/17/2016.,182,244,. SO ORDERED. Issued by Hon,. Lawrence J. Vilardo,on 5/17/2016.,209,230,line_entry,SPACY JNLP2
nywd;;1:16-cv-00278,nywd,2016,1:16-cv-00278,10,05/17/2016,"TEXT REFERRAL ORDER - Hon. Jeremiah J. McCarthy, United States Magistrate Judge, is",0,83,TEXT REFERRAL ORDER - Hon,. Jeremiah J. McCarthy,", United States Magistrate Judge, is",25,47,line_entry,SPACY JNLP2
nywd;;1:16-cv-00278,nywd,2016,1:16-cv-00278,10,05/17/2016,IS SO ORDERED. Issued by Hon. Lawrence J. Vilardo on 5/17/2016.,1308,1371,IS SO ORDERED. Issued by Hon,. Lawrence J. Vilardo,on 5/17/2016.,1336,1357,line_entry,SPACY JNLP2
nywd;;1:16-cv-00278,nywd,2016,1:16-cv-00278,11,05/17/2016,at 04:00 PM before Hon. Jeremiah J. McCarthy. Signed by Hon. Jeremiah J,59,130,at 04:00 PM before Hon,. Jeremiah J. McCarthy,. Signed by Hon. Jeremiah J,81,103,line_entry,SPACY JNLP2
nywd;;1:16-cv-00278,nywd,2016,1:16-cv-00278,11,05/17/2016,J. McCarthy. Signed by Hon. Jeremiah J. McCarthy on 5/17/16.,92,152,J. McCarthy. Signed by Hon,. Jeremiah J. McCarthy,on 5/17/16.,118,140,line_entry,SPACY JNLP2
nywd;;1:16-cv-00278,nywd,2016,1:16-cv-00278,13,06/17/2016,. SO ORDERED. Issued by Hon. Jeremiah J. McCarthy on 6/17/16.,144,205,. SO ORDERED. Issued by Hon,. Jeremiah J. McCarthy,on 6/17/16.,171,193,line_entry,SPACY JNLP2
nywd;;1:16-cv-00454,nywd,2016,1:16-cv-00454,1,06/07/2016,Case Assigned to Hon. Michael A. Telesca. (KM) (Entered:,0,56,Case Assigned to Hon,. Michael A. Telesca,. (KM) (Entered:,20,40,line_entry,SPACY JNLP2
