ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,1,04/28/2016,Patrick Wayne Sizemore. Motions referred to Hanly A. Ingram. (MRS) (Entered:,86,162,Patrick Wayne Sizemore. Motions referred to,Hanly A. Ingram,. (MRS) (Entered:,130,145,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,2,04/28/2016,to Bobby Rutledge. Motions referred to Hanly A. Ingram. (MRS) (Entered:,59,130,to Bobby Rutledge. Motions referred to,Hanly A. Ingram,. (MRS) (Entered:,98,113,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,3,04/28/2016,00 PM in LONDON before Magistrate Judge Hanly A. Ingram. 4) USM safely KEEP dft,217,296,00 PM in LONDON before Magistrate Judge,Hanly A. Ingram,. 4) USM safely KEEP dft,257,272,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,3,04/28/2016,in custody. Signed by Magistrate Judge Hanly A. Ingram on 4/28/16.,297,363,in custody. Signed by Magistrate Judge,Hanly A. Ingram,on 4/28/16.,336,351,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,6,05/04/2016,00 PM in LONDON before Magistrate Judge Hanly A. Ingram. INITIAL APPEARANCE set for 5/,115,201,00 PM in LONDON before Magistrate Judge,Hanly A. Ingram,. INITIAL APPEARANCE set for 5/,155,170,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,6,05/04/2016,00 PM in LONDON before Magistrate Judge Hanly A. Ingram.(JMB) (Entered:,214,285,00 PM in LONDON before Magistrate Judge,Hanly A. Ingram,.(JMB) (Entered:,254,269,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,10,05/05/2016,to Ben Hibbard. Motions referred to Hanly A. Ingram. (MRS) (Entered:,30,98,to Ben Hibbard. Motions referred to,Hanly A. Ingram,. (MRS) (Entered:,66,81,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,11,05/05/2016,hearing by Dft. Motions referred to Hanly A. Ingram. (MRS) (Entered:,47,115,hearing by Dft. Motions referred to,Hanly A. Ingram,. (MRS) (Entered:,83,98,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,12,05/05/2016,/5/16 before Magistrate Judge Hanly A. Ingram: Bryan Sergent appeared as appointed CJA,79,165,/5/16 before Magistrate Judge,Hanly A. Ingram,: Bryan Sergent appeared as appointed CJA,109,124,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,12,05/05/2016,:00 AM in LONDON before Judge Gregory F. VanTatenhove. Expected length of trial is 3,479,563,:00 AM in LONDON before Judge,Gregory F. VanTatenhove,. Expected length of trial is 3,509,532,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,12,05/05/2016,20160505_160421.) Signed by Hanly A. Ingram. (MRS)cc: COR,651,708,20160505_160421.) Signed by,Hanly A. Ingram,. (MRS)cc: COR,679,694,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,13,05/05/2016,a hearing. Signed by Magistrate Judge Hanly A. Ingram on 5/5/16.,403,467,a hearing. Signed by Magistrate Judge,Hanly A. Ingram,on 5/5/16.,441,456,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,17,05/13/2016,"1 Proposed Order)Motions referred to Hanly A. Ingram. (Sergent, Bryan) (",64,136,1 Proposed Order)Motions referred to,Hanly A. Ingram,". (Sergent, Bryan) (",101,116,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,18,05/16/2016,** MOTION SUBMITTED TO CHAMBERS OF Hanly A. Ingram to review re 15 MOTION for Hearing,1,86,** MOTION SUBMITTED TO CHAMBERS OF,Hanly A. Ingram,to review re 15 MOTION for Hearing,36,51,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,19,05/16/2016,", KY. Signed by Magistrate Judge Hanly A. Ingram on 5/16/16.",149,209,", KY. Signed by Magistrate Judge",Hanly A. Ingram,on 5/16/16.,182,197,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,20,05/16/2016,30 PM in LONDON before Magistrate Judge Hanly A. Ingram. (MRS) (Entered:,80,152,30 PM in LONDON before Magistrate Judge,Hanly A. Ingram,. (MRS) (Entered:,120,135,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,23,05/17/2016,seal exhibit 1. Motions referred to Hanly A. Ingram. (MRS) (Entered:,22,90,seal exhibit 1. Motions referred to,Hanly A. Ingram,. (MRS) (Entered:,58,73,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,24,05/17/2016,/17/16 before Magistrate Judge Hanly A. Ingram: Bryan Sergent appeared as appointed CJA,62,149,/17/16 before Magistrate Judge,Hanly A. Ingram,: Bryan Sergent appeared as appointed CJA,93,108,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,24,05/17/2016,20160517_143031.) Signed by Hanly A. Ingram. (MRS)cc: COR,865,922,20160517_143031.) Signed by,Hanly A. Ingram,. (MRS)cc: COR,893,908,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,25,05/19/2016,Ben Hibbard. Signed by Magistrate Judge Hanly A. Ingram on 5/19/16.,36,103,Ben Hibbard. Signed by Magistrate Judge,Hanly A. Ingram,on 5/19/16.,76,91,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,28,05/27/2016,/27/2016 before Magistrate Judge Hanly A. Ingram: Brandon J. Storm appeared as,130,208,/27/2016 before Magistrate Judge,Hanly A. Ingram,: Brandon J. Storm appeared as,163,178,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,28,05/27/2016,". Assigned for jury trial before Judge Gregory F. Van Tatenhove on August 2,",853,929,. Assigned for jury trial before Judge,Gregory F,". Van Tatenhove on August 2,",892,901,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,28,05/27/2016,:30 AM in LONDON before Judge Gregory F. VanTatenhove.) (Tape #LON_,1211,1278,:30 AM in LONDON before Judge,Gregory F. VanTatenhove,.) (Tape #LON_,1241,1264,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,28,05/27/2016,20160527_130040.) Signed by Hanly A. Ingram. (RBB)cc: COR,1295,1352,20160527_130040.) Signed by,Hanly A. Ingram,. (RBB)cc: COR,1323,1338,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,29,05/31/2016,"all criminal actions assigned to the Honorable Gregory F. Van Tatenhove, and which is",174,259,all criminal actions assigned to the Honorable,Gregory F,". Van Tatenhove, and which is",221,230,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,29,05/31/2016,"for trial by Jury before the Honorable Gregory F. Van Tatenhove on Tuesday, August 2",326,410,for trial by Jury before the Honorable,Gregory F.,"Van Tatenhove on Tuesday, August 2",365,375,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,29,05/31/2016,a hearing. Signed by Magistrate Judge Hanly A. Ingram on 5/31/2016.,803,870,a hearing. Signed by Magistrate Judge,Hanly A. Ingram,on 5/31/2016.,841,856,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,39,06/17/2016,(6). Signed by Judge Gregory F. VanTatenhove on 06/14/2016.,680,739,(6). Signed by Judge,Gregory F. VanTatenhove,on 06/14/2016.,701,724,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,40,06/17/2016,:00 AM in LONDON before Judge Gregory F. VanTatenhove. (KJA) (Entered:,89,159,:00 AM in LONDON before Judge,Gregory F. VanTatenhove,. (KJA) (Entered:,119,142,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,42,06/24/2016,00 PM in LONDON before Magistrate Judge Hanly A. Ingram. INITIAL APPEARANCE set for 6/,127,213,00 PM in LONDON before Magistrate Judge,Hanly A. Ingram,. INITIAL APPEARANCE set for 6/,167,182,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,42,06/24/2016,00 PM in LONDON before Magistrate Judge Hanly A. Ingram.(JMB) (Entered:,227,298,00 PM in LONDON before Magistrate Judge,Hanly A. Ingram,.(JMB) (Entered:,267,282,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,44,06/24/2016,by the US. Motions referred to Hanly A. Ingram. (SYD) (Entered:,46,109,by the US. Motions referred to,Hanly A. Ingram,. (SYD) (Entered:,77,92,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,45,06/24/2016,/24/16 before Magistrate Judge Hanly A. Ingram: Defendant arraigned on indictment and advised,102,195,/24/16 before Magistrate Judge,Hanly A. Ingram,: Defendant arraigned on indictment and advised,133,148,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,45,06/24/2016,30 PM in LONDON before Magistrate Judge Hanly A. Ingram. Andrew Stephens is appointed Attorney under,303,403,30 PM in LONDON before Magistrate Judge,Hanly A. Ingram,. Andrew Stephens is appointed Attorney under,343,358,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,45,06/24/2016,:30 am in LONDON before Judge Gregory F. VanTatenhove. Def. remanded to custody.,509,589,:30 am in LONDON before Judge,Gregory F. VanTatenhove,. Def. remanded to custody.,539,562,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,45,06/24/2016,20160624_155928.) Signed by Hanly A. Ingram. (SYD)cc: COR,674,731,20160624_155928.) Signed by,Hanly A. Ingram,. (SYD)cc: COR,702,717,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,46,06/24/2016,":00 AM in London before Judge Gregory F. Van Tatenhove, counsel shall be",201,273,:00 AM in London before Judge,Gregory F,". Van Tatenhove, counsel shall be",231,240,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,46,06/24/2016,a hearing. Signed by Magistrate Judge Hanly A. Ingram on 6/24/16.,527,592,a hearing. Signed by Magistrate Judge,Hanly A. Ingram,on 6/24/16.,565,580,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,49,06/30/2016,/30/2016 before Magistrate Judge Hanly A. Ingram: Presentation of evidence was begun and,73,161,/30/2016 before Magistrate Judge,Hanly A. Ingram,: Presentation of evidence was begun and,106,121,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,49,06/30/2016,Reporter Sandy Wilder.) Signed by Hanly A. Ingram. (JMB)cc: COR,462,525,Reporter Sandy Wilder.) Signed by,Hanly A. Ingram,. (JMB)cc: COR,496,511,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,51,07/05/2016,Wayne Sizemore. Signed by Magistrate Judge Hanly A. Ingram on 07/05/2016.,44,117,Wayne Sizemore. Signed by Magistrate Judge,Hanly A. Ingram,on 07/05/2016.,87,102,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,55,07/19/2016,:00 AM in LONDON before Judge Gregory F. VanTatenhove.; 3) PT ddls shall,149,221,:00 AM in LONDON before Judge,Gregory F. VanTatenhove,.; 3) PT ddls shall,179,202,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,55,07/19/2016,to the STA. Signed by Judge Gregory F. VanTatenhove on 7/19/16.,429,492,to the STA. Signed by Judge,Gregory F. VanTatenhove,on 7/19/16.,457,480,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,58,08/05/2016,00 PM in LONDON before Magistrate Judge Hanly A. Ingram. INITIAL APPEARANCE set for 8/,120,206,00 PM in LONDON before Magistrate Judge,Hanly A. Ingram,. INITIAL APPEARANCE set for 8/,160,175,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,58,08/05/2016,00 PM in LONDON before Magistrate Judge Hanly A. Ingram.(MRS) (Entered:,219,290,00 PM in LONDON before Magistrate Judge,Hanly A. Ingram,.(MRS) (Entered:,259,274,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,60,08/08/2016,by the US. Motions referred to Hanly A. Ingram. (SYD) (Entered:,46,109,by the US. Motions referred to,Hanly A. Ingram,. (SYD) (Entered:,77,92,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,61,08/08/2016,/8/16 before Magistrate Judge Hanly A. Ingram: Defendant arraigned on indictment and advised,96,188,/8/16 before Magistrate Judge,Hanly A. Ingram,: Defendant arraigned on indictment and advised,126,141,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,61,08/08/2016,", counsel at in LONDON before Judge Gregory F. VanTatenhove. Def. remanded to custody.",424,510,", counsel at in LONDON before Judge",Gregory F. VanTatenhove,. Def. remanded to custody.,460,483,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,61,08/08/2016,20160808_130326.) Signed by Hanly A. Ingram. (SYD)cc: COR,597,654,20160808_130326.) Signed by,Hanly A. Ingram,. (SYD)cc: COR,625,640,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,63,08/08/2016,":00 AM in London before Judge Gregory F. Van Tatenhove, counsel shall be",196,268,:00 AM in London before Judge,Gregory F,". Van Tatenhove, counsel shall be",226,235,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,63,08/08/2016,a hearing. Signed by Magistrate Judge Hanly A. Ingram on 8/8/16.,522,586,a hearing. Signed by Magistrate Judge,Hanly A. Ingram,on 8/8/16.,560,575,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,65,09/16/2016,"Motion to Continue)Motions referred to Hanly A. Ingram. (Murphy, Robert) (",118,192,Motion to Continue)Motions referred to,Hanly A. Ingram,". (Murphy, Robert) (",157,172,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,67,09/19/2016,"1 Proposed Order)Motions referred to Hanly A. Ingram. (Sergent, Bryan) Modified",151,230,1 Proposed Order)Motions referred to,Hanly A. Ingram,". (Sergent, Bryan) Modified",188,203,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,69,09/19/2016,1 Proposed Order)Motions referred to Hanly A. Ingram. (MRS) (Filed pursuant,60,135,1 Proposed Order)Motions referred to,Hanly A. Ingram,. (MRS) (Filed pursuant,97,112,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,70,09/20/2016,:00 AM in LONDON before Judge Gregory F. VanTatenhove. 4) PT ddls shall be,164,238,:00 AM in LONDON before Judge,Gregory F. VanTatenhove,. 4) PT ddls shall be,194,217,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,70,09/20/2016,to the STA. Signed by Judge Gregory F. VanTatenhove on 09/20/2016.,398,464,to the STA. Signed by Judge,Gregory F. VanTatenhove,on 09/20/2016.,426,449,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,72,09/20/2016,00 PM in LONDON before Magistrate Judge Hanly A. Ingram. 3) JT as to this,117,190,00 PM in LONDON before Magistrate Judge,Hanly A. Ingram,. 3) JT as to this,157,172,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,72,09/20/2016,to the STA. Signed by Judge Gregory F. VanTatenhove on 09/20/2016.,278,344,to the STA. Signed by Judge,Gregory F. VanTatenhove,on 09/20/2016.,306,329,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,74,09/21/2016,Patrick Wayne Sizemore. Motions referred to Hanly A. Ingram. (MRS) (Entered:,83,159,Patrick Wayne Sizemore. Motions referred to,Hanly A. Ingram,. (MRS) (Entered:,127,142,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,75,09/21/2016,4). Signed by Magistrate Judge Hanly A. Ingram on 09/21/2016.,130,191,4). Signed by Magistrate Judge,Hanly A. Ingram,on 09/21/2016.,161,176,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,75,09/21/2016,30 PM in LONDON before Magistrate Judge Hanly A. Ingram. (MRS)cc: COR,228,297,30 PM in LONDON before Magistrate Judge,Hanly A. Ingram,. (MRS)cc: COR,268,283,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,76,09/27/2016,/27/2016 before Magistrate Judge Hanly A. Ingram: Brandon Storm appeared as APPOINTED CJA,73,162,/27/2016 before Magistrate Judge,Hanly A. Ingram,: Brandon Storm appeared as APPOINTED CJA,106,121,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,76,09/27/2016,days; Evidentiary hearing before Magistrate Judge Hanly A. Ingram if any motions are filed which require,395,499,days; Evidentiary hearing before Magistrate Judge,Hanly A. Ingram,if any motions are filed which require,445,460,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,76,09/27/2016,20160927_14314408.) Signed by Hanly A. Ingram. (KJA)cc: COR,576,635,20160927_14314408.) Signed by,Hanly A. Ingram,. (KJA)cc: COR,606,621,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,77,09/27/2016,/27/2016 before Magistrate Judge Hanly A. Ingram: Bryan Sergent appeared as APPOINTED CJA,70,159,/27/2016 before Magistrate Judge,Hanly A. Ingram,: Bryan Sergent appeared as APPOINTED CJA,103,118,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,77,09/27/2016,days; Evidentiary hearing before Magistrate Judge Hanly A. Ingram if any motions are filed which require,392,496,days; Evidentiary hearing before Magistrate Judge,Hanly A. Ingram,if any motions are filed which require,442,457,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,77,09/27/2016,20160927_143144.) Signed by Hanly A. Ingram. (KJA)cc: COR,573,630,20160927_143144.) Signed by,Hanly A. Ingram,. (KJA)cc: COR,601,616,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,78,09/27/2016,/27/2016 before Magistrate Judge Hanly A. Ingram: R. Michael Murphy appeared as,75,154,/27/2016 before Magistrate Judge,Hanly A. Ingram,: R. Michael Murphy appeared as,108,123,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,78,09/27/2016,days; Evidentiary hearing before Magistrate Judge Hanly A. Ingram if any motions are filed which require,401,505,days; Evidentiary hearing before Magistrate Judge,Hanly A. Ingram,if any motions are filed which require,451,466,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,78,09/27/2016,20160927_14314408.) Signed by Hanly A. Ingram. (KJA)cc: COR,582,641,20160927_14314408.) Signed by,Hanly A. Ingram,. (KJA)cc: COR,612,627,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,79,09/27/2016,"09/27/2016before Magistrate Judge Hanly A. Ingram: Counsel, R. Andrew Stephens",66,144,09/27/2016before Magistrate Judge,Hanly A. Ingram,": Counsel, R. Andrew Stephens",100,115,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,79,09/27/2016,30 PM in LONDON before Magistrate Judge Hanly A. Ingram. Jury Trial remains set for 11,210,296,30 PM in LONDON before Magistrate Judge,Hanly A. Ingram,. Jury Trial remains set for 11,250,265,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,79,09/27/2016,20160927_14314408.) Signed by Hanly A. Ingram. (KJA)cc: COR,459,518,20160927_14314408.) Signed by,Hanly A. Ingram,. (KJA)cc: COR,489,504,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,80,09/28/2016,", Kentucky. Signed by Magistrate Judge Hanly A. Ingram on 09/28/16.",290,357,", Kentucky. Signed by Magistrate Judge",Hanly A. Ingram,on 09/28/16.,329,344,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,80,09/28/2016,30 PM in LONDON before Magistrate Judge Hanly A. Ingram.) (MRS)cc:,395,461,30 PM in LONDON before Magistrate Judge,Hanly A. Ingram,.) (MRS)cc:,435,450,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,81,09/28/2016,/28/2016 before Magistrate Judge Hanly A. Ingram: Bryan Sergent appeared as appointed CJA,59,148,/28/2016 before Magistrate Judge,Hanly A. Ingram,: Bryan Sergent appeared as appointed CJA,92,107,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,81,09/28/2016,:00 AM in LONDON before Judge Gregory F. VanTatenhove. (Tape #KYED-LON,612,682,:00 AM in LONDON before Judge,Gregory F. VanTatenhove,. (Tape #KYED-LON,642,665,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,81,09/28/2016,20160928_130228..) Signed by Hanly A. Ingram. (MRS)cc: COR,702,760,20160928_130228..) Signed by,Hanly A. Ingram,. (MRS)cc: COR,731,746,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,82,09/28/2016,", KY. Signed by Magistrate Judge Hanly A. Ingram on 09/28/2016.",342,405,", KY. Signed by Magistrate Judge",Hanly A. Ingram,on 09/28/2016.,375,390,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,83,09/28/2016,details). Signed by Magistrate Judge Hanly A. Ingram on 09/28/2016.,267,334,details). Signed by Magistrate Judge,Hanly A. Ingram,on 09/28/2016.,304,319,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,84,09/28/2016,"CONSENT TO PLEAD BEFORE MAGISTRATE JUDGE HANLY A. INGRAM by Ben Hibbard cc: COR,",0,80,CONSENT TO PLEAD BEFORE MAGISTRATE JUDGE,HANLY A. INGRAM,"by Ben Hibbard cc: COR,",41,56,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,86,10/04/2016,/4/2016 before Magistrate Judge Hanly A. Ingram: Andrew Stephens appeared as APPOINTED CJA,113,203,/4/2016 before Magistrate Judge,Hanly A. Ingram,: Andrew Stephens appeared as APPOINTED CJA,145,160,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,86,10/04/2016,:00 AM in LONDON before Judge Gregory F. VanTatenhove. Attys at 9:30 a.m.,398,471,:00 AM in LONDON before Judge,Gregory F. VanTatenhove,. Attys at 9:30 a.m.,428,451,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,89,10/12/2016,30 PM in LONDON before Magistrate Judge Hanly A. Ingram. 3) JT set for 11,119,192,30 PM in LONDON before Magistrate Judge,Hanly A. Ingram,. 3) JT set for 11,159,174,line_entry,SPACY JNLP2
kyed;;6:16-cr-00010,kyed,2016,6:16-cr-00010,89,10/12/2016,to the STA. Signed by Judge Gregory F. VanTatenhove on 10/12/2016.,292,358,to the STA. Signed by Judge,Gregory F. VanTatenhove,on 10/12/2016.,320,343,line_entry,SPACY JNLP2
