ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
wvsd;;2:16-cv-08278,wvsd,2016,2:16-cv-08278,5,06/09/2017,attorneys' fees. Signed by Judge Joseph R. Goodwin on 6/9/2017.,223,286,attorneys' fees. Signed by Judge,Joseph R. Goodwin,on 6/9/2017.,256,273,line_entry,SPACY JNLP2
wvsd;;2:16-cv-08278,wvsd,2016,2:16-cv-08278,6,11/06/2018,Thomas is associated. Signed by Judge Joseph R. Goodwin on 5/24/2018.,646,715,Thomas is associated. Signed by Judge,Joseph R. Goodwin,on 5/24/2018.,684,701,line_entry,SPACY JNLP2
wvsd;;1:16-cv-04965,wvsd,2016,1:16-cv-04965,1,06/01/2016,CASE assigned to Judge David A. Faber. (skh) (Entered:,0,54,CASE assigned to Judge,David A. Faber,. (skh) (Entered:,23,37,line_entry,SPACY JNLP2
wvsd;;1:16-cv-04965,wvsd,2016,1:16-cv-04965,2,06/02/2016,2016. Discovery referred to Magistrate Judge Aboulhosn. (cc:attys; any,115,185,2016. Discovery referred to Magistrate Judge,Aboulhosn,. (cc:attys; any,160,169,line_entry,SPACY JNLP2
wvsd;;1:16-cv-04965,wvsd,2016,1:16-cv-04965,8,06/16/2016,/2016. Signed by Senior Judge David A. Faber on 6/17/2016.,270,328,/2016. Signed by Senior Judge,David A. Faber,on 6/17/2016.,300,314,line_entry,SPACY JNLP2
wvsd;;1:16-cv-04965,wvsd,2016,1:16-cv-04965,12,07/26/2016,the Report. Signed by Magistrate Judge Omar J. Aboulhosn on 7/26/2016.,270,340,the Report. Signed by Magistrate Judge,Omar J. Aboulhosn,on 7/26/2016.,309,326,line_entry,SPACY JNLP2
wvsd;;1:16-cv-04965,wvsd,2016,1:16-cv-04965,13,07/28/2016,30 PM in Bluefield before Senior Judge David A. Faber. Proposed Jury Charge due by 5,907,991,30 PM in Bluefield before Senior Judge,David A. Faber,. Proposed Jury Charge due by 5,946,960,line_entry,SPACY JNLP2
wvsd;;1:16-cv-04965,wvsd,2016,1:16-cv-04965,13,07/28/2016,/2017 in Bluefield before Senior Judge David A. Faber. Jury Trial set for 5/,1048,1124,/2017 in Bluefield before Senior Judge,David A. Faber,. Jury Trial set for 5/,1087,1101,line_entry,SPACY JNLP2
wvsd;;1:16-cv-04965,wvsd,2016,1:16-cv-04965,13,07/28/2016,30 AM in Bluefield before Senior Judge David A. Faber. Signed by Magistrate Judge Omar J,1138,1226,30 AM in Bluefield before Senior Judge,David A. Faber,. Signed by Magistrate Judge Omar J,1177,1191,line_entry,SPACY JNLP2
wvsd;;1:16-cv-04965,wvsd,2016,1:16-cv-04965,13,07/28/2016,. Faber. Signed by Magistrate Judge Omar J. Aboulhosn on 7/28/2016.,1184,1251,. Faber. Signed by Magistrate Judge,Omar J. Aboulhosn,on 7/28/2016.,1220,1237,line_entry,SPACY JNLP2
wvsd;;1:16-cv-04965,wvsd,2016,1:16-cv-04965,29,03/30/2017,Court's docket. Signed by Judge David A. Faber on 3/30/2017.,364,424,Court's docket. Signed by Judge,David A. Faber,on 3/30/2017.,396,410,line_entry,SPACY JNLP2
