ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,16,10/19/2016,TRANSFERRED to the docket of Senior Judge Thomas B. Russell for final disposition. The REFERRAL to,77,175,TRANSFERRED to the docket of Senior Judge,Thomas B. Russell,for final disposition. The REFERRAL to,119,136,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,16,10/19/2016,"disposition. The REFERRAL to Magistrate Judge Dave Whalin is TERMINATED. cc: Counsel,",147,232,disposition. The REFERRAL to Magistrate Judge,Dave Whalin,"is TERMINATED. cc: Counsel,",193,204,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,16,10/19/2016,"TERMINATED. cc: Counsel, Judge Russell's CM, Judge Whalin's CM (",208,272,"TERMINATED. cc: Counsel, Judge",Russell's,"CM, Judge Whalin's CM (",239,248,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,16,10/19/2016,", Judge Russell's CM, Judge Whalin's CM (RLK) (Entered:",231,286,", Judge Russell's CM, Judge",Whalin's,CM (RLK) (Entered:,259,267,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,17,10/26/2016,TEXT ORDER by Senior Judge Thomas B. Russell on 10/26/16.,0,57,TEXT ORDER by Senior Judge,Thomas B. Russell,on 10/26/16.,27,44,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,17,10/26/2016,30 PM Eastern Time before Senior Judge Thomas B. Russell. The Court shall place the call,116,204,30 PM Eastern Time before Senior Judge,Thomas B. Russell,. The Court shall place the call,155,172,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,18,11/10/2016,Order for Proceedings held before Senior Judge Thomas B. Russell: Telephone Conference held on 11/,0,98,Order for Proceedings held before Senior Judge,Thomas B. Russell,: Telephone Conference held on 11/,47,64,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,18,11/10/2016,:00 PM EST before Senior Judge Thomas B. Russell. cc:counsel (KJA),229,295,:00 PM EST before Senior Judge,Thomas B. Russell,. cc:counsel (KJA),260,277,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,20,12/08/2016,ORDER for proceedings held before Senior Judge Thomas B. Russell: Telephonic Scheduling Conference held on 12,41,150,ORDER for proceedings held before Senior Judge,Thomas B. Russell,: Telephonic Scheduling Conference held on 12,88,105,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,20,12/08/2016,00 Noon CT) before Senior Judge Thomas B. Russell. cc: Counsel (CDR),488,556,00 Noon CT) before Senior Judge,Thomas B. Russell,. cc: Counsel (CDR),520,537,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,21,03/13/2017,ORDER by Senior Judge Thomas B. Russell on 3/13/2017;,0,53,ORDER by Senior Judge,Thomas B. Russell,on 3/13/2017;,22,39,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,21,03/13/2017,2017; Referring Case to Magistrate Judge Lanny King for ruling on all discovery motions.,48,136,2017; Referring Case to Magistrate Judge,Lanny King,for ruling on all discovery motions.,89,99,line_entry,SPACY JNLP2
kywd;;3:16-cv-00469,kywd,2016,3:16-cv-00469,23,03/30/2017,ORDER by Senior Judge Thomas B. Russell on 3/29/2017 Dismissing,0,63,ORDER by Senior Judge,Thomas B. Russell,on 3/29/2017 Dismissing,22,39,line_entry,SPACY JNLP2
kywd;;3:16-cv-00002,kywd,2016,3:16-cv-00002,0,04/06/2016,"MEMORANDUM OPINION by Chief Judge Joseph H. McKinley, Jr. On initial review of the complaint pursuant",0,101,MEMORANDUM OPINION by Chief Judge,"Joseph H. McKinley, Jr.",On initial review of the complaint pursuant,34,57,line_entry,SPACY JNLP2
kywd;;4:16-cv-00157,kywd,2016,4:16-cv-00157,1,12/12/2016,"Selection): Case Assigned to Chief Judge Joseph H. McKinley, Jr.. (DJT) (Entered: 12",24,108,Selection): Case Assigned to Chief Judge,"Joseph H. McKinley, Jr..",(DJT) (Entered: 12,65,89,line_entry,SPACY JNLP2
kywd;;4:16-cv-00157,kywd,2016,4:16-cv-00157,5,01/04/2017,"MEMORANDUM AND ORDER Signed by Chief Judge Joseph H. McKinley, Jr. on 12/29/2016 denying",0,88,MEMORANDUM AND ORDER Signed by Chief Judge,"Joseph H. McKinley, Jr.",on 12/29/2016 denying,43,66,line_entry,SPACY JNLP2
kywd;;4:16-cv-00157,kywd,2016,4:16-cv-00157,9,04/10/2017,"MEMORANDUM AND ORDER by Chief Judge Joseph H. McKinley, Jr. on 4/6/2017:",0,72,MEMORANDUM AND ORDER by Chief Judge,"Joseph H. McKinley, Jr.",on 4/6/2017:,36,59,line_entry,SPACY JNLP2
kywd;;4:16-cv-00157,kywd,2016,4:16-cv-00157,11,05/11/2017,"ORDER by Chief Judge Joseph H. McKinley, Jr. on 5/11/2017 re",0,60,ORDER by Chief Judge,"Joseph H. McKinley, Jr.",on 5/11/2017 re,21,44,line_entry,SPACY JNLP2
kywd;;4:16-cv-00157,kywd,2016,4:16-cv-00157,14,07/13/2017,"MEMORANDUM AND ORDER Signed by Chief Judge Joseph H. McKinley, Jr. on 7/12/2017 granting",0,88,MEMORANDUM AND ORDER Signed by Chief Judge,"Joseph H. McKinley, Jr.",on 7/12/2017 granting,43,66,line_entry,SPACY JNLP2
kywd;;4:16-cv-00157,kywd,2016,4:16-cv-00157,15,01/17/2019,"ORDER by Judge Joseph H. McKinley, Jr. on 1/17/2019:",0,52,ORDER by Judge,"Joseph H. McKinley, Jr.",on 1/17/2019:,15,38,line_entry,SPACY JNLP2
kywd;;4:16-cv-00157,kywd,2016,4:16-cv-00157,20,10/24/2019,"ORDER signed by Senior Judge Joseph H. McKinley, Jr. on 10/23/19;",0,65,ORDER signed by Senior Judge,"Joseph H. McKinley, Jr.",on 10/23/19;,29,52,line_entry,SPACY JNLP2
kywd;;4:16-cv-00157,kywd,2016,4:16-cv-00157,21,10/24/2019,"ORDER signed by Senior Judge Joseph H. McKinley, Jr. on 10/23/19;",0,65,ORDER signed by Senior Judge,"Joseph H. McKinley, Jr.",on 10/23/19;,29,52,line_entry,SPACY JNLP2
kywd;;4:16-cv-00157,kywd,2016,4:16-cv-00157,22,08/26/2020,"ORDER by Senior Judge Joseph H. McKinley, Jr. on 8/26/2020:",0,59,ORDER by Senior Judge,"Joseph H. McKinley, Jr.",on 8/26/2020:,22,45,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,1,09/30/2016,"Selection): Case Assigned to Chief Judge Joseph H. McKinley, Jr.. (DJT) (Entered: 09",24,108,Selection): Case Assigned to Chief Judge,"Joseph H. McKinley, Jr..",(DJT) (Entered: 09,65,89,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,3,09/30/2016,"ORDER (EBOC) by Chief Judge Joseph H. McKinley, Jr. on 9/30/16:",0,63,ORDER (EBOC) by Chief Judge,"Joseph H. McKinley, Jr.",on 9/30/16:,28,51,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,3,09/30/2016,"action is hereby REFERRED to the Honorable H. BRENT BRENNENSTUHL, United States Magistrate Judge,",69,166,action is hereby REFERRED to the Honorable,H. BRENT,"BRENNENSTUHL, United States Magistrate Judge,",112,120,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,8,11/30/2016,"ORDER (EBOC) by Chief Judge Joseph H. McKinley, Jr. on 11/30/2016:",0,66,ORDER (EBOC) by Chief Judge,"Joseph H. McKinley, Jr.",on 11/30/2016:,28,51,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,8,11/30/2016,"10:00 AM before Magistrate Judge H.B. Brennenstuhl. cc: counsel, KL (",161,230,10:00 AM before Magistrate Judge,H.B. Brennenstuhl,". cc: counsel, KL (",194,211,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,9,12/08/2016,ORDER Signed by Magistrate Judge H. Brent Brennenstuhl on 12/8/2016 granting,0,76,ORDER Signed by Magistrate Judge,H. Brent Brennenstuhl,on 12/8/2016 granting,33,54,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,10,12/08/2016,ORDER Signed by Magistrate Judge H. Brent Brennenstuhl on 12/8/2016 granting,0,76,ORDER Signed by Magistrate Judge,H. Brent Brennenstuhl,on 12/8/2016 granting,33,54,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,12,01/11/2017,ORDER for proceedings held before Magistrate Judge H. Brent Brennenstuhl: Scheduling Conference held on 1/,11,117,ORDER for proceedings held before Magistrate Judge,H. Brent Brennenstuhl,: Scheduling Conference held on 1/,62,83,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,13,01/11/2017,ORDER by Magistrate Judge H. Brent Brennenstuhl on 1/11/2017;,0,61,ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 1/11/2017;,26,47,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,13,01/11/2017,00 AM in chambers before Magistrate Judge H. Brent Brennenstuhl. cc: counsel (JBM),108,190,00 AM in chambers before Magistrate Judge,H. Brent Brennenstuhl,. cc: counsel (JBM),150,171,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,15,02/17/2017,ORDER by Magistrate Judge H. Brent Brennenstuhl on 2/16/2017:,0,61,ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 2/16/2017:,26,47,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,17,03/01/2017,STIPULATED PROTECTIVE ORDER by Magistrate Judge H. Brent Brennenstuhl on 3/1/2017.,0,82,STIPULATED PROTECTIVE ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 3/1/2017.,48,69,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,18,04/18/2017,TEXT ORDER by Magistrate Judge H. Brent Brennenstuhl on 4/18/2017.,0,66,TEXT ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 4/18/2017.,31,52,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,18,04/18/2017,"AM, CDT, before Magistrate Judge H. Brent Brennenstuhl. The Court will initiate the call",172,260,"AM, CDT, before Magistrate Judge",H. Brent Brennenstuhl,. The Court will initiate the call,205,226,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,19,04/24/2017,ORDER from proceedings held before Magistrate Judge H. Brent Brennenstuhl; Telephonic Conference held on 4/,0,107,ORDER from proceedings held before Magistrate Judge,H. Brent Brennenstuhl,; Telephonic Conference held on 4/,52,73,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,20,05/30/2017,TEXT ORDER by Magistrate Judge H. Brent Brennenstuhl on 5/30/2017.,0,66,TEXT ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 5/30/2017.,31,52,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,20,05/30/2017,"AM, CDT, before Magistrate Judge H. Brent Brennenstuhl. The Court will initiate the call",172,260,"AM, CDT, before Magistrate Judge",H. Brent Brennenstuhl,. The Court will initiate the call,205,226,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,21,06/08/2017,ORDER for proceedings held before Magistrate Judge H. Brent Brennenstuhl: Telephone Conference held on 6/,0,105,ORDER for proceedings held before Magistrate Judge,H. Brent Brennenstuhl,: Telephone Conference held on 6/,51,72,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,24,07/20/2017,AGREED ORDER by Magistrate Judge H. Brent Brennenstuhl on 7/19/2017 re,0,70,AGREED ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 7/19/2017 re,33,54,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,27,08/14/2017,ORDER Signed by Magistrate Judge H. Brent Brennenstuhl on 8/11/2017 granting,0,76,ORDER Signed by Magistrate Judge,H. Brent Brennenstuhl,on 8/11/2017 granting,33,54,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,30,08/16/2017,'S MOTION TO COMPEL by Magistrate Judge H. Brent Brennenstuhl on 8/16/2017:,79,154,'S MOTION TO COMPEL by Magistrate Judge,H. Brent Brennenstuhl,on 8/16/2017:,119,140,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,32,09/12/2017,OPINION AND ORDER Signed by Magistrate Judge H. Brent Brennenstuhl on 9/12/2017 granting,11,99,OPINION AND ORDER Signed by Magistrate Judge,H. Brent Brennenstuhl,on 9/12/2017 granting,56,77,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,34,09/21/2017,DEFENDANT'S OBJECTIONS by Magistrat e Judge H. Brent Brennenstuhl on 9/20/2017:,77,156,DEFENDANT'S OBJECTIONS by Magistrat e Judge,H. Brent Brennenstuhl,on 9/20/2017:,121,142,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,39,11/02/2017,"** TEXT ORDER by Chief Judge Joseph H. McKinley, Jr. on 11/2/2017 REFERRING",25,100,** TEXT ORDER by Chief Judge,"Joseph H. McKinley, Jr.",on 11/2/2017 REFERRING,54,77,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,39,11/02/2017,filed by Richard Escalera to Magistrate Judge H. Brent Brennenstuhl for a report and recommendation pursuant to,161,272,filed by Richard Escalera to Magistrate Judge,H. Brent Brennenstuhl,for a report and recommendation pursuant to,207,228,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,40,11/08/2017,"ORDER by Chief Judge Joseph H. McKinley, Jr. on 11/8/17:",0,56,ORDER by Chief Judge,"Joseph H. McKinley, Jr.",on 11/8/17:,21,44,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,42,11/21/2017,ORDER AMENDING SCHEDULING ORDER by Magistrate Judge H. Brent Brennenstuhl on 11/21/2017:,7,95,ORDER AMENDING SCHEDULING ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 11/21/2017:,59,80,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,43,11/21/2017,ORDER by Magistrate Judge H. Brent Brennenstuhl on 11/21/2017:,0,62,ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 11/21/2017:,26,47,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,43,11/21/2017,00 AM in chambers before Magistrate Judge H. Brent Brennenstuhl. cc: counsel (JBM),109,191,00 AM in chambers before Magistrate Judge,H. Brent Brennenstuhl,. cc: counsel (JBM),151,172,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,44,11/22/2017,ORDER by Magistrate Judge H. Brent Brennenstuhl on 11/21/2017:,0,62,ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 11/21/2017:,26,47,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,44,11/22/2017,00 AM in chambers before Magistrate Judge H. Brent Brennenstuhl. cc: counsel (JBM),111,193,00 AM in chambers before Magistrate Judge,H. Brent Brennenstuhl,. cc: counsel (JBM),153,174,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,45,12/18/2017,"TEXT ORDER by Chief Judge Joseph H. McKinley, Jr. on 12/18/2017 VACATING",0,72,TEXT ORDER by Chief Judge,"Joseph H. McKinley, Jr.",on 12/18/2017 VACATING,26,49,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,46,12/19/2017,OPINION AND ORDER Signed by Magistrate Judge H. Brent Brennenstuhl on 12/18/2017 granting,11,100,OPINION AND ORDER Signed by Magistrate Judge,H. Brent Brennenstuhl,on 12/18/2017 granting,56,77,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,48,01/16/2018,"ORDER by Chief Judge Joseph H. McKinley, Jr. on 1/11/2017:",0,58,ORDER by Chief Judge,"Joseph H. McKinley, Jr.",on 1/11/2017:,21,44,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,48,01/16/2018,: Bard's objections to Magistrate Judge Brennenstuhl's 12/19/2017 Memorandum Opinion,57,141,: Bard's objections to Magistrate Judge,Brennenstuhl's,12/19/2017 Memorandum Opinion,97,111,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,49,04/09/2018,ORDER by Magistrate Judge H. Brent Brennenstuhl on 4/9/18:,0,58,ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 4/9/18:,26,47,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,49,04/09/2018,AM in Owensboro Courtroom before Magistrate Judge H. Brent Brennenstuhl. cc:counsel (DJT),185,274,AM in Owensboro Courtroom before Magistrate Judge,H. Brent Brennenstuhl,. cc:counsel (DJT),235,256,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,51,05/02/2018,ORDER AMENDING SCHEDULING ORDER by Magistrate Judge H. Brent Brennenstuhl on 5/2/18:,14,98,ORDER AMENDING SCHEDULING ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 5/2/18:,66,87,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,52,07/16/2018,TEXT ORDER by Magistrate Judge H. Brent Brennenstuhl on 7/16/2018.,0,66,TEXT ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 7/16/2018.,31,52,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,52,07/16/2018,"PM, CDT, before Magistrate Judge H. Brent Brennenstuhl. The Court will initiate the call",172,260,"PM, CDT, before Magistrate Judge",H. Brent Brennenstuhl,. The Court will initiate the call,205,226,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,53,07/24/2018,ORDER for proceedings held before Magistrate Judge H. Brent Brennenstuhl: Telephone Conference held on 7/,0,105,ORDER for proceedings held before Magistrate Judge,H. Brent Brennenstuhl,: Telephone Conference held on 7/,51,72,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,53,07/24/2018,submit simultaneous informational briefs to Magistrate Judge Brennenstuhl by 8/6/2018.,144,230,submit simultaneous informational briefs to Magistrate Judge,Brennenstuhl,by 8/6/2018.,205,217,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,54,08/22/2018,ORDER from proceedings held before Magistrate Judge H. Brent Brennenstuhl; Settlement Conference and In Person Hearing,11,129,ORDER from proceedings held before Magistrate Judge,H. Brent Brennenstuhl,; Settlement Conference and In Person Hearing,63,84,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,59,11/06/2018,ORDER Signed by Magistrate Judge H. Brent Brennenstuhl on 11/5/2018 granting,0,76,ORDER Signed by Magistrate Judge,H. Brent Brennenstuhl,on 11/5/2018 granting,33,54,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,68,12/04/2018,ORDER signed by Magistrate Judge H. Brent Brennenstuhl on 12/3/18;,0,66,ORDER signed by Magistrate Judge,H. Brent Brennenstuhl,on 12/3/18;,33,54,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,70,12/07/2018,AGREED ORDER by Magistrate Judge H. Brent Brennenstuhl on 12/6/18:,0,66,AGREED ORDER by Magistrate Judge,H. Brent Brennenstuhl,on 12/6/18:,33,54,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,75,12/19/2018,"ORDER Signed by Judge Joseph H. McKinley, Jr. on 12/19/2018 granting",0,68,ORDER Signed by Judge,"Joseph H. McKinley, Jr.",on 12/19/2018 granting,22,45,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,76,12/19/2018,"ORDER Signed by Judge Joseph H. McKinley, Jr. on 12/19/2018 granting",0,68,ORDER Signed by Judge,"Joseph H. McKinley, Jr.",on 12/19/2018 granting,22,45,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,78,12/19/2018,"ORDER Signed by Judge Joseph H. McKinley, Jr. on 12/19/2018 granting",0,68,ORDER Signed by Judge,"Joseph H. McKinley, Jr.",on 12/19/2018 granting,22,45,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,79,03/14/2019,"MEMORANDUM OPINION AND ORDER signed by Judge Joseph H. McKinley, Jr. on 3/14/19;",0,80,MEMORANDUM OPINION AND ORDER signed by Judge,"Joseph H. McKinley, Jr.",on 3/14/19;,45,68,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,84,04/18/2019,"ORDER signed by Judge Joseph H. McKinley, Jr on 4/18/19;",0,56,ORDER signed by Judge,"Joseph H. McKinley, Jr",on 4/18/19;,22,44,line_entry,SPACY JNLP2
kywd;;4:16-cv-00121,kywd,2016,4:16-cv-00121,89,07/08/2019,"ORDER signed by Senior Judge Joseph H. McKinley, Jr on 7/7/19;",0,62,ORDER signed by Senior Judge,"Joseph H. McKinley, Jr",on 7/7/19;,29,51,line_entry,SPACY JNLP2
kywd;;3:16-cv-00295,kywd,2016,3:16-cv-00295,1,05/19/2016,"Selection): Case Assigned to Chief Judge Joseph H. McKinley, Jr.. Magistrate Judge designation: Magistrate Judge Colin",24,142,Selection): Case Assigned to Chief Judge,"Joseph H. McKinley, Jr..",Magistrate Judge designation: Magistrate Judge Colin,65,89,line_entry,SPACY JNLP2
kywd;;3:16-cv-00295,kywd,2016,3:16-cv-00295,1,05/19/2016,.. Magistrate Judge designation: Magistrate Judge Colin H. Lindsay. (JBM) (Entered:,87,170,.. Magistrate Judge designation: Magistrate Judge,Colin H. Lindsay,. (JBM) (Entered:,137,153,line_entry,SPACY JNLP2
kywd;;3:16-cv-00295,kywd,2016,3:16-cv-00295,5,05/19/2016,"ORDER (EBOC) by Chief Judge Joseph H. McKinley, Jr on 5/19/2016:",0,64,ORDER (EBOC) by Chief Judge,"Joseph H. McKinley, Jr",on 5/19/2016:,28,50,line_entry,SPACY JNLP2
kywd;;3:16-cv-00295,kywd,2016,3:16-cv-00295,5,05/19/2016,"action is hereby REFERRED to the Honorable COLIN H. LINDSAY, United States Magistrate Judge, for",70,166,action is hereby REFERRED to the Honorable,COLIN H. LINDSAY,", United States Magistrate Judge, for",113,129,line_entry,SPACY JNLP2
kywd;;3:16-cv-00295,kywd,2016,3:16-cv-00295,13,07/07/2016,"to amend. Signed by Chief Judge Joseph H. McKinley, Jr. on 7/7/2016.",750,818,to amend. Signed by Chief Judge,"Joseph H. McKinley, Jr.",on 7/7/2016.,782,805,line_entry,SPACY JNLP2
kywd;;3:16-cv-00295,kywd,2016,3:16-cv-00295,19,08/18/2016,"ORDER (EBOC) by Chief Judge Joseph H. McKinley, Jr. on 8/17/2016:",0,65,ORDER (EBOC) by Chief Judge,"Joseph H. McKinley, Jr.",on 8/17/2016:,28,51,line_entry,SPACY JNLP2
