ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
ncmd;;1:16-cv-01389,ncmd,2016,1:16-cv-01389,30,06/13/2017,"9d(a). Signed by John S. Brubaker, Clerk of Court. (Gammon",67,125,9d(a). Signed by,John S. Brubaker,", Clerk of Court. (Gammon",84,100,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,2,01/03/2017,Case ASSIGNED to JUDGE LORETTA C. BIGGS and MAGISTRATE JUDGE JOE L. WEBSTER,0,75,Case ASSIGNED to JUDGE,LORETTA C. BIGGS,and MAGISTRATE JUDGE JOE L. WEBSTER,23,39,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,2,01/03/2017,LORETTA C. BIGGS and MAGISTRATE JUDGE JOE L. WEBSTER. Set flag for Magistrate Judge Joe,23,110,LORETTA C. BIGGS and MAGISTRATE JUDGE,JOE L. WEBSTER,. Set flag for Magistrate Judge Joe,61,75,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,2,01/03/2017,"WEBSTER. Set flag for Magistrate Judge Joe L. Webster. (Coyne, Michelle) (",68,142,WEBSTER. Set flag for Magistrate Judge,Joe L. Webster,". (Coyne, Michelle) (",107,121,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,3,01/03/2017,Motion Referred to Magistrate Judge Joe L. Webster RE: 1 MOTION for Leave to,0,76,Motion Referred to Magistrate Judge,Joe L. Webster,RE: 1 MOTION for Leave to,36,50,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,4,01/03/2017,ORDER signed by Magistrate Judge Joe L. Webster on 01/03/2017 GRANTING,0,70,ORDER signed by Magistrate Judge,Joe L. Webster,on 01/03/2017 GRANTING,33,47,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,20,08/23/2017,"Social Security, to MAG/JUDGE JOE L. WEBSTER. (Blay, Debbie) (",117,179,"Social Security, to MAG/JUDGE",JOE L. WEBSTER,". (Blay, Debbie) (",147,161,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,21,10/30/2017,Recommendation of United States Magistrate Judge Joe L. Webster signed on 10/30/2017,0,84,Recommendation of United States Magistrate Judge,Joe L. Webster,signed on 10/30/2017,49,63,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,23,11/13/2017,"OBJECTION TO RECOMMENDED RULING - MAGISTRATE JUDGE re 17 Recommended Ruling - Magistrate Judge,",0,95,OBJECTION TO RECOMMENDED RULING - MAGISTRATE JUDGE,re,"17 Recommended Ruling - Magistrate Judge,",51,53,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,25,12/05/2017,"Judge, to Judge MAG/JUDGE JOE L. WEBSTER. (Blay, Debbie) (",66,124,"Judge, to Judge MAG/JUDGE",JOE L. WEBSTER,". (Blay, Debbie) (",92,106,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,26,12/08/2017,"CASE REFERRED to JUDGE LORETTA C. BIGGS, RE: 17 RECOMMENDED RULING -",0,68,CASE REFERRED to JUDGE,LORETTA C. BIGGS,", RE: 17 RECOMMENDED RULING -",23,39,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,27,12/12/2017,"ORDER signed by JUDGE LORETTA C. BIGGS on 12/12/2017,",0,53,ORDER signed by JUDGE,LORETTA C. BIGGS,"on 12/12/2017,",22,38,line_entry,SPACY JNLP2
ncmd;;1:16-cv-01449,ncmd,2016,1:16-cv-01449,28,12/12/2017,JUDGMENT signed by JUDGE LORETTA C. BIGGS on 12/12/2017.,0,56,JUDGMENT signed by JUDGE,LORETTA C. BIGGS,on 12/12/2017.,25,41,line_entry,SPACY JNLP2
ncmd;;1:16-cv-00064,ncmd,2016,1:16-cv-00064,2,01/27/2016,Motion Referred to Magistrate Judge Joe L. Webster RE: 1 APPLICATION to Proceed IFP,0,83,Motion Referred to Magistrate Judge,Joe L. Webster,RE: 1 APPLICATION to Proceed IFP,36,50,line_entry,SPACY JNLP2
ncmd;;1:16-cv-00064,ncmd,2016,1:16-cv-00064,3,01/28/2016,ORDER signed by Magistrate Judge Joe L. Webster on 01/28/2016.,0,62,ORDER signed by Magistrate Judge,Joe L. Webster,on 01/28/2016.,33,47,line_entry,SPACY JNLP2
ncmd;;1:16-cv-00064,ncmd,2016,1:16-cv-00064,9,06/24/2016,"/26/2016. Signed by Tammi M. Hellwig on behalf of John Brubaker, Clerk",118,188,/26/2016. Signed by,Tammi M. Hellwig,"on behalf of John Brubaker, Clerk",138,154,line_entry,SPACY JNLP2
ncmd;;1:16-cv-00064,ncmd,2016,1:16-cv-00064,12,07/28/2016,Motion Referred to MAG/JUDGE JOE L. WEBSTER RE: 10 Amended MOTION for Extension,0,79,Motion Referred to MAG/JUDGE,JOE L. WEBSTER,RE: 10 Amended MOTION for Extension,29,43,line_entry,SPACY JNLP2
ncmd;;1:16-cv-00064,ncmd,2016,1:16-cv-00064,13,08/01/2016,2016. Issued by MAG/JUDGE JOE L. WEBSTER on 8/1/2016.,141,194,2016. Issued by MAG/JUDGE,JOE L. WEBSTER,on 8/1/2016.,167,181,line_entry,SPACY JNLP2
ncmd;;1:16-cv-00064,ncmd,2016,1:16-cv-00064,18,10/03/2016,Motion Submitted to JUDGE THOMAS D. SCHROEDER: 13 MOTION to Remand. (,0,69,Motion Submitted to JUDGE,THOMAS D. SCHROEDER,: 13 MOTION to Remand. (,26,45,line_entry,SPACY JNLP2
ncmd;;1:16-cv-00064,ncmd,2016,1:16-cv-00064,19,10/05/2016,ORDER signed by JUDGE THOMAS D. SCHROEDER on 10/4/2016;,0,55,ORDER signed by JUDGE,THOMAS D. SCHROEDER,on 10/4/2016;,22,41,line_entry,SPACY JNLP2
ncmd;;1:16-cv-00064,ncmd,2016,1:16-cv-00064,20,10/05/2016,JUDGMENT signed by JUDGE THOMAS D. SCHROEDER on 10/4/2016.,0,58,JUDGMENT signed by JUDGE,THOMAS D. SCHROEDER,on 10/4/2016.,25,44,line_entry,SPACY JNLP2
ncmd;;1:16-cv-00064,ncmd,2016,1:16-cv-00064,24,02/03/2017,Motions Submitted to JUDGE THOMAS D. SCHROEDER: 19 JOINT MOTION and 17 MOTION,0,77,Motions Submitted to JUDGE,THOMAS D. SCHROEDER,: 19 JOINT MOTION and 17 MOTION,27,46,line_entry,SPACY JNLP2
ncmd;;1:16-cv-00064,ncmd,2016,1:16-cv-00064,25,02/03/2017,CONSENT ORDER signed by JUDGE THOMAS D. SCHROEDER on 2/3/2017;,0,62,CONSENT ORDER signed by JUDGE,THOMAS D. SCHROEDER,on 2/3/2017;,30,49,line_entry,SPACY JNLP2
