ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
nynd;;1:15-cv-01564,nynd,2015,1:15-cv-01564,19,06/10/2016,With Prejudice. Signed by Magistrate Judge David E. Peebles on 6/10/16.,49,120,With Prejudice. Signed by Magistrate Judge,David E. Peebles,on 6/10/16.,92,108,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,16,12/28/2016,by Town of Camden submitted to Judge Suddaby. (Attachments: # 1 Certificate,56,131,by Town of Camden submitted to Judge,Suddaby,. (Attachments: # 1 Certificate,93,100,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,17,12/28/2016,Camden only. Signed by Chief Judge Glenn T. Suddaby on 12/28/16.,70,134,Camden only. Signed by Chief Judge,Glenn T. Suddaby,on 12/28/16.,105,121,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,24,03/06/2017,of Camden requesting Teleconference submitted to Judge Dancks . (Attachments: # 1 Proposed,74,164,of Camden requesting Teleconference submitted to Judge,Dancks,. (Attachments: # 1 Proposed,129,135,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,31,03/23/2017,requesting ENTRY OF ORDER submitted to Judge Dancks . (Attachments: # 1 Proposed,84,164,requesting ENTRY OF ORDER submitted to Judge,Dancks,. (Attachments: # 1 Proposed,129,135,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,33,04/16/2017,of Boonville subpoenaed records submitted to Judge Dancks . (Attachments: # 1 Exhibit,184,269,of Boonville subpoenaed records submitted to Judge,Dancks,. (Attachments: # 1 Exhibit,235,241,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,47,07/12/2017,STATUS REPORT /Letter Brief to Judge Dancks per Text Notice entered on July 7,0,77,STATUS REPORT /Letter Brief to Judge,Dancks,per Text Notice entered on July 7,37,43,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,56,12/20/2017,"Extension of Discovery Deadlines submitted to Judge Dancks . (Longeretta, David) (",78,160,Extension of Discovery Deadlines submitted to Judge,Dancks,". (Longeretta, David) (",130,136,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,64,03/01/2018,"MARCH 16, 2018 submitted to Judge Dancks . (Attachments: # 1 Certificate",130,202,"MARCH 16, 2018 submitted to Judge",Dancks,. (Attachments: # 1 Certificate,164,170,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,66,04/27/2018,00 AM in Syracuse before Chief Judge Glenn T. Suddaby Response to Motion due by 5/,63,145,00 AM in Syracuse before Chief Judge,Glenn T. Suddaby,Response to Motion due by 5/,100,116,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,67,04/30/2018,submission of motion papers before Chief Judge Glenn T. Suddaby. No personal appearance. Response to,96,196,submission of motion papers before Chief Judge,Glenn T. Suddaby,. No personal appearance. Response to,143,159,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,69,05/01/2018,"for the return date submitted to Judge Suddaby . (Oren, Zachary) (",246,312,for the return date submitted to Judge,Suddaby,". (Oren, Zachary) (",285,292,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,70,05/02/2018,submission of motion papers before Chief Judge Glenn T. Suddaby. No personal appearance. Response to,153,253,submission of motion papers before Chief Judge,Glenn T. Suddaby,. No personal appearance. Response to,200,216,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,70,05/02/2018,2018. SO ORDERED by Chief Judge Glenn T. Suddaby on 5/2/18.,319,378,2018. SO ORDERED by Chief Judge,Glenn T. Suddaby,on 5/2/18.,351,367,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,71,06/05/2018,"exceed twenty-seven submitted to Judge Suddaby . (Oren, Zachary) (",310,376,exceed twenty-seven submitted to Judge,Suddaby,". (Oren, Zachary) (",349,356,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,72,06/06/2018,well. SO ORDERED by Chief Judge Glenn T. Suddaby on 6/6/18.,330,389,well. SO ORDERED by Chief Judge,Glenn T. Suddaby,on 6/6/18.,362,378,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,78,01/03/2019,d). Signed by Chief Judge Glenn T. Suddaby on 1/3/19.,2772,2825,d). Signed by Chief Judge,Glenn T. Suddaby,on 1/3/19.,2798,2814,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,79,01/03/2019,"Decision and Order of the Honorable Judge Glenn T. Suddaby, dated the 3rd day of January",2866,2954,Decision and Order of the Honorable Judge,Glenn T. Suddaby,", dated the 3rd day of January",2908,2924,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,80,01/15/2019,00 AM in Syracuse before Chief Judge Glenn T. Suddaby Response to Motion due by 2/,117,199,00 AM in Syracuse before Chief Judge,Glenn T. Suddaby,Response to Motion due by 2/,154,170,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,81,01/15/2019,submission of motion papers before Chief Judge Glenn T. Suddaby. No personal appearance. Response to,141,241,submission of motion papers before Chief Judge,Glenn T. Suddaby,. No personal appearance. Response to,188,204,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,82,01/21/2019,"New York State Court submitted to Judge Suddaby . (Oren, Zachary) (",158,225,New York State Court submitted to Judge,Suddaby,". (Oren, Zachary) (",198,205,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,83,01/23/2019,reconsideration. SO ORDERED by Chief Judge Glenn T. Suddaby on 1/23/19.,333,404,reconsideration. SO ORDERED by Chief Judge,Glenn T. Suddaby,on 1/23/19.,376,392,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,88,02/28/2019,d). Signed by Chief Judge Glenn T. Suddaby on 2/28/19.,364,418,d). Signed by Chief Judge,Glenn T. Suddaby,on 2/28/19.,390,406,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,90,03/14/2019,00 AM in Syracuse before Chief Judge Glenn T. Suddaby Response to Motion due by 4/,106,188,00 AM in Syracuse before Chief Judge,Glenn T. Suddaby,Response to Motion due by 4/,143,159,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,92,03/14/2019,"New York State Court submitted to Judge Suddaby . (Oren, Zachary) (",125,192,New York State Court submitted to Judge,Suddaby,". (Oren, Zachary) (",165,172,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,93,03/15/2019,submission of motion papers before Chief Judge Glenn T. Suddaby. No personal appearance. Plaintiff's,130,230,submission of motion papers before Chief Judge,Glenn T. Suddaby,. No personal appearance. Plaintiff's,177,193,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,94,03/15/2019,Reconsideration. SO ORDERED by Chief Judge Glenn T. Suddaby on 3/15/19.,168,239,Reconsideration. SO ORDERED by Chief Judge,Glenn T. Suddaby,on 3/15/19.,211,227,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,97,05/23/2019,with prejudice. Signed by Chief Judge Glenn T. Suddaby on 5/23/19.,242,308,with prejudice. Signed by Chief Judge,Glenn T. Suddaby,on 5/23/19.,280,296,line_entry,SPACY JNLP2
nynd;;6:16-cv-01131,nynd,2016,6:16-cv-01131,98,05/23/2019,pursuant to Decision and Order of Judge Glenn T. Suddaby dated 1/3/19;,2419,2489,pursuant to Decision and Order of Judge,Glenn T. Suddaby,dated 1/3/19;,2459,2475,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,4,11/17/2015,Affidavits submitted by all Defendants. Judge Dancks finds that defendants do qualify for court,799,894,Affidavits submitted by all Defendants. Judge,Dancks,finds that defendants do qualify for court,845,851,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,10,03/08/2016,"30 AM in BINGHAMTON, NY before Sr. District Judge Thomas J. McAvoy (",116,184,"30 AM in BINGHAMTON, NY before",Sr.,District Judge Thomas J. McAvoy (,147,150,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,10,03/08/2016,", NY before Sr. District Judge Thomas J. McAvoy (cml) [3:15",135,194,", NY before Sr. District Judge",Thomas J. McAvoy,(cml) [3:15,166,182,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,14,03/10/2016,"2016 held before Sr. District Judge Thomas J. McAvoy in Binghamton, NY: APP:",88,164,2016 held before Sr. District Judge,Thomas J. McAvoy,"in Binghamton, NY: APP:",124,140,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,15,03/10/2016,"BINGHAMTON, NY before Sr. Judge Thomas J. McAvoy. Govt & Defense Sentencing Memos due",86,171,"BINGHAMTON, NY before Sr. Judge",Thomas J. McAvoy,. Govt & Defense Sentencing Memos due,118,134,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,15,03/10/2016,; Signed by Sr. District Judge Thomas J. McAvoy dtd 3/10/2016 (,181,244,; Signed by Sr. District Judge,Thomas J. McAvoy,dtd 3/10/2016 (,212,228,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,18,07/15/2016,"30 AM in BINGHAMTON, NY before Sr. District Judge Thomas J. McAvoy.",81,148,"30 AM in BINGHAMTON, NY before",Sr.,District Judge Thomas J. McAvoy.,112,115,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,18,07/15/2016,", NY before Sr. District Judge Thomas J. McAvoy. Govt & Defense Sentencing Memos due",100,184,", NY before Sr. District Judge",Thomas J. McAvoy,. Govt & Defense Sentencing Memos due,131,147,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,21,11/09/2016,"30 AM in BINGHAMTON, NY before Sr. District Judge Thomas J. McAvoy (",81,149,"30 AM in BINGHAMTON, NY before",Sr.,District Judge Thomas J. McAvoy (,112,115,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,21,11/09/2016,", NY before Sr. District Judge Thomas J. McAvoy (cml) [ ** time",100,163,", NY before Sr. District Judge",Thomas J. McAvoy,(cml) [ ** time,131,147,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,23,11/18/2016,"00 AM in BINGHAMTON, NY before Sr. District Judge Thomas J. McAvoy.",81,148,"00 AM in BINGHAMTON, NY before",Sr.,District Judge Thomas J. McAvoy.,112,115,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,23,11/18/2016,", NY before Sr. District Judge Thomas J. McAvoy. (cml) (Entered:",100,164,", NY before Sr. District Judge",Thomas J. McAvoy,. (cml) (Entered:,131,147,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,25,12/06/2016,/2016 before Sr. District Judge Thomas J. McAvoy in Binghamton on single count 37 felony,54,142,/2016 before Sr. District Judge,Thomas J. McAvoy,in Binghamton on single count 37 felony,86,102,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,26,12/12/2016,; Signed by Sr. District Judge Thomas J. McAvoy dtd 12/12/2016 (,374,438,; Signed by Sr. District Judge,Thomas J. McAvoy,dtd 12/12/2016 (,405,421,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,29,07/17/2017,/2017 by Sr. District Judge Thomas J. McAvoy (cml) [ CRD traditionally mailed,806,883,/2017 by Sr. District Judge,Thomas J. McAvoy,(cml) [ CRD traditionally mailed,834,850,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,35,02/28/2018,12/6/16 before Judge Thomas J. McAvoy. (meb) (Entered:,145,199,12/6/16 before Judge,Thomas J. McAvoy,. (meb) (Entered:,166,182,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,37,06/13/2018,Court action. Signed by Senior Judge Thomas J. McAvoy on 6/13/2018.,396,463,Court action. Signed by Senior Judge,Thomas J. McAvoy,on 6/13/2018.,433,449,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,38,07/09/2018,12/6/16 before Judge Thomas J. McAvoy. (Mailing envelope included) (,133,201,12/6/16 before Judge,Thomas J. McAvoy,. (Mailing envelope included) (,154,170,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,40,08/13/2018,"for his plea hearing held before Judge Thomas J. McAvoy, filed by Terrill Collins. (",35,119,for his plea hearing held before Judge,Thomas J. McAvoy,", filed by Terrill Collins. (",74,90,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,41,09/21/2018,"for his plea hearing held before Judge Thomas J. McAvoy, filed by Terrill Collins. (",35,119,for his plea hearing held before Judge,Thomas J. McAvoy,", filed by Terrill Collins. (",74,90,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,43,09/27/2018,and Order. Authorized by Senior Judge Thomas J. McAvoy on 9/27/2018.,99,167,and Order. Authorized by Senior Judge,Thomas J. McAvoy,on 9/27/2018.,137,153,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,44,10/11/2018,"for his plea hearing held before Judge Thomas J. McAvoy, filed by Terrill Collins. (",35,119,for his plea hearing held before Judge,Thomas J. McAvoy,", filed by Terrill Collins. (",74,90,line_entry,SPACY JNLP2
nynd;;3:16-cr-00078,nynd,2016,3:16-cr-00078,45,05/09/2019,12/22/16 before Judge Thomas J. McAvoy. (Mailing envelope included) (,79,148,12/22/16 before Judge,Thomas J. McAvoy,. (Mailing envelope included) (,101,117,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,2,08/04/2016,:00 AM before US Magistrate Judge Andrew T. Baxter. Civil Case Management Plan must be,71,157,:00 AM before US Magistrate Judge,Andrew T. Baxter,. Civil Case Management Plan must be,105,121,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,3,09/07/2016,"for Complaint, Summons, and GO25 Mary M. Bonville served on Nancy Dougherty on 08/",21,103,"for Complaint, Summons, and GO25",Mary M. Bonville,served on Nancy Dougherty on 08/,54,70,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,5,09/21/2016,"to respond to complaint submitted to Judge Baxter . (Hazelton, Lindsey) (",93,166,to respond to complaint submitted to Judge,Baxter,". (Hazelton, Lindsey) (",136,142,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,6,09/22/2016,by U.S. Magistrate Judge Andrew T. Baxter on 9/22/2016.,133,188,by U.S. Magistrate Judge,Andrew T. Baxter,on 9/22/2016.,158,174,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,9,10/11/2016,before U.S. Magistrate Judge Andrew T. Baxter. Plaintiff's counsel is directed to,80,161,before U.S. Magistrate Judge,Andrew T. Baxter,. Plaintiff's counsel is directed to,109,125,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,10,10/13/2016,before U.S. Magistrate Judge Andrew T. Baxter. Plaintiff's counsel is reminded to,166,247,before U.S. Magistrate Judge,Andrew T. Baxter,. Plaintiff's counsel is reminded to,195,211,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,12,11/03/2016,before U.S. Magistrate Judge Andrew T. Baxter on 11/3/2016:,54,113,before U.S. Magistrate Judge,Andrew T. Baxter,on 11/3/2016:,83,99,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,12,11/03/2016,11/3/2016: Judge Baxter explains the Mandatory Mediation Pilot Program to,103,176,11/3/2016: Judge,Baxter,explains the Mandatory Mediation Pilot Program to,120,126,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,12,11/03/2016,to be issued on behalf of Judge McAvoy. A telephonic status conference is set,501,578,to be issued on behalf of Judge,McAvoy,. A telephonic status conference is set,533,539,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,13,11/03/2016,00 a.m. in Binghamton before Senior Judge Thomas J. McAvoy. Signed by U.S.,585,659,00 a.m. in Binghamton before Senior Judge,Thomas J. McAvoy,. Signed by U.S.,627,643,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,13,11/03/2016,by U.S. Magistrate Judge Andrew T. Baxter on 11/3/2016.,652,707,by U.S. Magistrate Judge,Andrew T. Baxter,on 11/3/2016.,677,693,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,14,11/03/2016,by U.S. Magistrate Judge Andrew T. Baxter on 11/3/2016.,165,220,by U.S. Magistrate Judge,Andrew T. Baxter,on 11/3/2016.,190,206,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,15,11/03/2016,before U.S. Magistrate Judge Andrew T. Baxter. Defense counsel is directed to coordinate,88,176,before U.S. Magistrate Judge,Andrew T. Baxter,. Defense counsel is directed to coordinate,117,133,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,16,11/07/2016,"Adjournment of Status Conference submitted to Judge Andrew T. Baxter . (Hartt, James) (",82,169,Adjournment of Status Conference submitted to Judge,Andrew T. Baxter,". (Hartt, James) (",134,150,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,17,11/07/2016,before U.S. Magistrate Judge Andrew T. Baxter. Defense counsel is reminded to coordinate,130,218,before U.S. Magistrate Judge,Andrew T. Baxter,. Defense counsel is reminded to coordinate,159,175,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,17,11/07/2016,by U.S. Magistrate Judge Andrew T. Baxter on 11/7/2016.,343,398,by U.S. Magistrate Judge,Andrew T. Baxter,on 11/7/2016.,368,384,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,18,02/07/2017,by U.S. Magistrate Judge Andrew T. Baxter on 2/7/2017.,630,684,by U.S. Magistrate Judge,Andrew T. Baxter,on 2/7/2017.,655,671,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,20,02/09/2017,before U.S. Magistrate Judge Andrew T. Baxter on 2/9/2017:,56,114,before U.S. Magistrate Judge,Andrew T. Baxter,on 2/9/2017:,85,101,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,20,02/09/2017,2/9/2017: Judge Baxter notes that the deadlines to join parties,105,168,2/9/2017: Judge,Baxter,notes that the deadlines to join parties,121,127,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,21,02/09/2017,by U.S. Magistrate Judge Andrew T. Baxter on 2/9/2017.,196,250,by U.S. Magistrate Judge,Andrew T. Baxter,on 2/9/2017.,221,237,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,24,07/11/2017,"by Aldi, Inc. submitted to Judge Andrew T. Baxter. (Attachments: # 1 Supplement",55,134,"by Aldi, Inc. submitted to Judge",Andrew T. Baxter,. (Attachments: # 1 Supplement,88,104,line_entry,SPACY JNLP2
nynd;;5:16-cv-00971,nynd,2016,5:16-cv-00971,25,07/12/2017,by U.S. Magistrate Judge Andrew T. Baxter on 7/12/2017.,82,137,by U.S. Magistrate Judge,Andrew T. Baxter,on 7/12/2017.,107,123,line_entry,SPACY JNLP2
nynd;;5:16-cv-00010,nynd,2016,5:16-cv-00010,9,02/17/2016,/2016. Authorized by Magistrate Judge David E. Peebles on 2/17/16.,289,355,/2016. Authorized by Magistrate Judge,David E. Peebles,on 2/17/16.,327,343,line_entry,SPACY JNLP2
nynd;;5:16-cv-00010,nynd,2016,5:16-cv-00010,12,03/03/2016,"Master Participation Trust. Motions referred to David E. Peebles. (Polowy, Amy) Modified",116,204,Master Participation Trust. Motions referred to,David E. Peebles,". (Polowy, Amy) Modified",164,180,line_entry,SPACY JNLP2
nynd;;5:16-cv-00010,nynd,2016,5:16-cv-00010,13,03/07/2016,this matter. Authorized by Magistrate Judge David E. Peebles on 3/7/16.,185,256,this matter. Authorized by Magistrate Judge,David E. Peebles,on 3/7/16.,229,245,line_entry,SPACY JNLP2
nynd;;5:16-cv-00010,nynd,2016,5:16-cv-00010,15,03/15/2016,/2016. Authorized by Magistrate Judge David E. Peebles on 3/15/16.,145,211,/2016. Authorized by Magistrate Judge,David E. Peebles,on 3/15/16.,183,199,line_entry,SPACY JNLP2
nynd;;5:16-cv-00010,nynd,2016,5:16-cv-00010,18,05/13/2016,/2016. Authorized by Magistrate Judge David E. Peebles on 5/13/16.,126,192,/2016. Authorized by Magistrate Judge,David E. Peebles,on 5/13/16.,164,180,line_entry,SPACY JNLP2
nynd;;5:16-cv-00010,nynd,2016,5:16-cv-00010,20,07/12/2016,/2016. Authorized by Magistrate Judge David E. Peebles on 7/12/16.,195,261,/2016. Authorized by Magistrate Judge,David E. Peebles,on 7/12/16.,233,249,line_entry,SPACY JNLP2
nynd;;5:16-cv-00010,nynd,2016,5:16-cv-00010,22,09/12/2016,upon settlement. Signed by Magistrate Judge David E. Peebles on 9/12/16.,55,127,upon settlement. Signed by Magistrate Judge,David E. Peebles,on 9/12/16.,99,115,line_entry,SPACY JNLP2
nynd;;9:16-cv-00263,nynd,2016,9:16-cv-00263,2,03/08/2016,page). Authorized by Senior Judge Thomas J. McAvoy on 3/8/16.,345,406,page). Authorized by Senior Judge,Thomas J. McAvoy,on 3/8/16.,379,395,line_entry,SPACY JNLP2
nynd;;9:16-cv-00263,nynd,2016,9:16-cv-00263,3,03/08/2016,/2016. Signed by Senior Judge Thomas J. McAvoy on 3/8/16.,141,198,/2016. Signed by Senior Judge,Thomas J. McAvoy,on 3/8/16.,171,187,line_entry,SPACY JNLP2
nynd;;9:16-cv-00263,nynd,2016,9:16-cv-00263,4,06/06/2016,"to file the answer submitted to Judge McAvoy . (Gill, Alyson) (",95,158,to file the answer submitted to Judge,McAvoy,". (Gill, Alyson) (",133,139,line_entry,SPACY JNLP2
nynd;;9:16-cv-00263,nynd,2016,9:16-cv-00263,6,06/07/2016,good cause. Authorized by Senior Judge Thomas J. McAvoy on 6/7/16.,189,255,good cause. Authorized by Senior Judge,Thomas J. McAvoy,on 6/7/16.,228,244,line_entry,SPACY JNLP2
nynd;;9:16-cv-00263,nynd,2016,9:16-cv-00263,7,08/02/2016,"to file the answer submitted to Judge McAvoy . (Gill, Alyson) (",96,159,to file the answer submitted to Judge,McAvoy,". (Gill, Alyson) (",134,140,line_entry,SPACY JNLP2
nynd;;9:16-cv-00263,nynd,2016,9:16-cv-00263,9,08/03/2016,be granted. Authorized by Senior Judge Thomas J. McAvoy on 8/3/16.,145,211,be granted. Authorized by Senior Judge,Thomas J. McAvoy,on 8/3/16.,184,200,line_entry,SPACY JNLP2
nynd;;9:16-cv-00263,nynd,2016,9:16-cv-00263,14,12/08/2016,)). Signed by Senior Judge Thomas J. McAvoy on 12/8/16.,401,456,)). Signed by Senior Judge,Thomas J. McAvoy,on 12/8/16.,428,444,line_entry,SPACY JNLP2
nynd;;9:16-cv-00263,nynd,2016,9:16-cv-00263,15,12/08/2016,/16 Decision and Order of Judge McAvoy. (Copy served via regular mail,66,135,/16 Decision and Order of Judge,McAvoy,. (Copy served via regular mail,98,104,line_entry,SPACY JNLP2
nynd;;3:16-cv-00356,nynd,2016,3:16-cv-00356,14,07/20/2017,"Carolyn W. Colvin submitted to Judge Dancks. (Abraham, Benil) (",52,115,Carolyn W. Colvin submitted to Judge,Dancks,". (Abraham, Benil) (",89,95,line_entry,SPACY JNLP2
