ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
med;;2:16-cr-00114,med,2016,2:16-cr-00114,1,08/23/2016,GLENN STROUT (1) By JUDGE JON D. LEVY. (akr) (Entered:,38,92,GLENN STROUT (1) By JUDGE,JON D. LEVY,. (akr) (Entered:,64,75,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,8,08/25/2016,in Portland Hearing Room before MAGISTRATE JUDGE JOHN H. RICH III. (ccs) (Entered: 08,131,216,in Portland Hearing Room before MAGISTRATE JUDGE,JOHN H. RICH III.,(ccs) (Entered: 08,180,197,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,11,08/25/2016,Entry for proceedings held before MAGISTRATE JUDGE JOHN H. RICH III: Conference of Counsel held as to,7,108,Entry for proceedings held before MAGISTRATE JUDGE,JOHN H. RICH III,: Conference of Counsel held as to,58,74,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,12,08/25/2016,STROUT (1) By MAGISTRATE JUDGE JOHN H. RICH III. (ccs) Modified on 8/,57,126,STROUT (1) By MAGISTRATE JUDGE,JOHN H. RICH III.,(ccs) Modified on 8/,88,105,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,13,08/25/2016,/evoucher. Signed by MAGISTRATE JUDGE JOHN H. RICH III on 08/25/2016.,276,345,/evoucher. Signed by MAGISTRATE JUDGE,JOHN H. RICH III,on 08/25/2016.,314,330,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,14,08/25/2016,3/2016. By MAGISTRATE JUDGE JOHN H. RICH III. (ccs) (Entered: 08,102,166,3/2016. By MAGISTRATE JUDGE,JOHN H. RICH III.,(ccs) (Entered: 08,130,147,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,15,08/25/2016,to GLENN STROUT. By MAGISTRATE JUDGE JOHN H. RICH III. (ccs) (Entered: 08,39,112,to GLENN STROUT. By MAGISTRATE JUDGE,JOHN H. RICH III.,(ccs) (Entered: 08,76,93,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,18,09/01/2016,AM in Portland Courtroom 1 before JUDGE JON D. LEVY. On Trial List for 10/,69,143,AM in Portland Courtroom 1 before JUDGE,JON D. LEVY,. On Trial List for 10/,109,120,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,21,09/08/2016,GLENN STROUT (1) By JUDGE JON D. LEVY. (lrc) (Entered:,105,159,GLENN STROUT (1) By JUDGE,JON D. LEVY,. (lrc) (Entered:,131,142,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,25,09/26/2016,STROUT (1). By JUDGE JON D. LEVY. (ccs) (Entered:,166,215,STROUT (1). By JUDGE,JON D. LEVY,. (ccs) (Entered:,187,198,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,28,09/30/2016,"binoculars or cameras. By MAGISTRATE JUDGE JOHN H. RICH III. (RICH III, JOHN) (",655,734,binoculars or cameras. By MAGISTRATE JUDGE,JOHN H. RICH III.,"(RICH III, JOHN) (",698,715,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,29,09/30/2016,AM in Portland Courtroom 1 before JUDGE JON D. LEVY. On Trial List for 10/,70,144,AM in Portland Courtroom 1 before JUDGE,JON D. LEVY,. On Trial List for 10/,110,121,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,33,10/27/2016,GLENN STROUT (1) By JUDGE JON D. LEVY. (akr) (Entered:,103,157,GLENN STROUT (1) By JUDGE,JON D. LEVY,. (akr) (Entered:,129,140,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,35,11/02/2016,AM in Portland Courtroom 1 before JUDGE JON D. LEVY. On Trial List for 12/,69,143,AM in Portland Courtroom 1 before JUDGE,JON D. LEVY,. On Trial List for 12/,109,120,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,36,11/17/2016,AM in Portland Courtroom 1 before JUDGE JON D. LEVY. The defendant will be required to,84,170,AM in Portland Courtroom 1 before JUDGE,JON D. LEVY,. The defendant will be required to,124,135,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,38,12/01/2016,Minute Entry for proceedings held before JUDGE JON D. LEVY: Change of Plea Hearing held as,0,90,Minute Entry for proceedings held before JUDGE,JON D. LEVY,: Change of Plea Hearing held as,47,58,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,39,02/10/2017,:00 AM in Chambers before JUDGE JON D. LEVY. (akr) (Entered:,79,139,:00 AM in Chambers before JUDGE,JON D. LEVY,. (akr) (Entered:,111,122,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,40,03/02/2017,Minute Entry for proceedings held before JUDGE JON D. LEVY: Presentence Conference held as to GLENN,0,99,Minute Entry for proceedings held before JUDGE,JON D. LEVY,: Presentence Conference held as to GLENN,47,58,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,41,03/02/2017,PM in Portland Courtroom 1 before JUDGE JON D. LEVY.(akr) (Entered:,72,139,PM in Portland Courtroom 1 before JUDGE,JON D. LEVY,.(akr) (Entered:,112,123,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,43,05/17/2017,GLENN STROUT (1) By JUDGE JON D. LEVY. (akr) (Entered:,46,100,GLENN STROUT (1) By JUDGE,JON D. LEVY,. (akr) (Entered:,72,83,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,44,05/18/2017,AM in Portland Courtroom 1 before JUDGE JON D. LEVY. (akr) (Entered:,72,140,AM in Portland Courtroom 1 before JUDGE,JON D. LEVY,. (akr) (Entered:,112,123,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,48,07/11/2017,Minute Entry for proceedings held before JUDGE JON D. LEVY: Sentencing held as to GLENN STROUT,0,94,Minute Entry for proceedings held before JUDGE,JON D. LEVY,: Sentencing held as to GLENN STROUT,47,58,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,50,07/11/2017,JUDGMENT as to GLENN STROUT By JUDGE JON D. LEVY. (akr) (Entered:,0,65,JUDGMENT as to GLENN STROUT By JUDGE,JON D. LEVY,. (akr) (Entered:,37,48,line_entry,SPACY JNLP2
med;;2:16-cr-00114,med,2016,2:16-cr-00114,55,01/14/2020,GLENN STROUT (1) By JUDGE JON D. LEVY. (akr) (Entered:,62,116,GLENN STROUT (1) By JUDGE,JON D. LEVY,. (akr) (Entered:,88,99,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,17,11/23/2016,"5, 2016. By MAGISTRATE JUDGE JOHN C. NIVISON. (NIVISON, JOHN) (",118,181,"5, 2016. By MAGISTRATE JUDGE",JOHN C. NIVISON,". (NIVISON, JOHN) (",147,162,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,22,12/07/2016,11/2017. By MAGISTRATE JUDGE JOHN C. NIVISON. (CWP) (Entered:,205,266,11/2017. By MAGISTRATE JUDGE,JOHN C. NIVISON,. (CWP) (Entered:,234,249,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,26,12/12/2016,to Stay Proceedings- per Magistrate Judge Nivison's instruction to expedite briefing: Responses due,32,131,to Stay Proceedings- per Magistrate Judge,Nivison's,instruction to expedite briefing: Responses due,74,83,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,28,12/14/2016,"motion to sever. By MAGISTRATE JUDGE JOHN C. NIVISON. (NIVISON, JOHN) (",180,251,motion to sever. By MAGISTRATE JUDGE,JOHN C. NIVISON,". (NIVISON, JOHN) (",217,232,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,30,02/14/2017,Motion to sever. By MAGISTRATE JUDGE JOHN C. NIVISON. (CWP) (Entered:,52,121,Motion to sever. By MAGISTRATE JUDGE,JOHN C. NIVISON,. (CWP) (Entered:,89,104,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,31,02/21/2017,"3:00 PM before MAGISTRATE JUDGE JOHN C. NIVISON, to discuss a scheduling order.",51,130,3:00 PM before MAGISTRATE JUDGE,JOHN C. NIVISON,", to discuss a scheduling order.",83,98,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,32,03/01/2017,Entry for proceedings held before MAGISTRATE JUDGE JOHN C. NIVISON: Telephone Conference held. Amended Scheduling,7,120,Entry for proceedings held before MAGISTRATE JUDGE,JOHN C. NIVISON,: Telephone Conference held. Amended Scheduling,58,73,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,33,03/02/2017,3/2019. By MAGISTRATE JUDGE JOHN C. NIVISON. (CWP) (Entered:,215,275,3/2019. By MAGISTRATE JUDGE,JOHN C. NIVISON,. (CWP) (Entered:,243,258,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,36,05/17/2017,"5, 2017. By MAGISTRATE JUDGE JOHN C. NIVISON. (NIVISON, JOHN) (",761,824,"5, 2017. By MAGISTRATE JUDGE",JOHN C. NIVISON,". (NIVISON, JOHN) (",790,805,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,40,07/14/2017,"Civil Procedure 72. By MAGISTRATE JUDGE JOHN C. NIVISON. (NIVISON, JOHN) (",743,817,Civil Procedure 72. By MAGISTRATE JUDGE,JOHN C. NIVISON,". (NIVISON, JOHN) (",783,798,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,41,07/14/2017,CONFIDENTIALITY ORDER. By MAGISTRATE JUDGE JOHN C. NIVISON. (CWP) (Entered:,0,75,CONFIDENTIALITY ORDER. By MAGISTRATE JUDGE,JOHN C. NIVISON,. (CWP) (Entered:,43,58,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,43,08/07/2017,"6, 2018. By MAGISTRATE JUDGE JOHN C. NIVISON. (NIVISON, JOHN) (",538,601,"6, 2018. By MAGISTRATE JUDGE",JOHN C. NIVISON,". (NIVISON, JOHN) (",567,582,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,46,09/27/2017,"3, 2018. By MAGISTRATE JUDGE JOHN C. NIVISON. (NIVISON, JOHN) (",344,407,"3, 2018. By MAGISTRATE JUDGE",JOHN C. NIVISON,". (NIVISON, JOHN) (",373,388,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,49,01/12/2018,"8, 2018. By MAGISTRATE JUDGE JOHN C. NIVISON. (NIVISON, JOHN) (",349,412,"8, 2018. By MAGISTRATE JUDGE",JOHN C. NIVISON,". (NIVISON, JOHN) (",378,393,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,51,02/21/2018,"12:30 PM before MAGISTRATE JUDGE JOHN C. NIVISON, to discuss discovery issues. Counsel",67,153,12:30 PM before MAGISTRATE JUDGE,JOHN C. NIVISON,", to discuss discovery issues. Counsel",100,115,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,52,02/23/2018,Entry for proceedings held before MAGISTRATE JUDGE JOHN C. NIVISON: Telephone Conference held. Report to,7,111,Entry for proceedings held before MAGISTRATE JUDGE,JOHN C. NIVISON,: Telephone Conference held. Report to,58,73,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,53,02/26/2018,COUNSEL AND ORDER. By MAGISTRATE JUDGE JOHN C. NIVISON. (CWP) (Entered:,24,95,COUNSEL AND ORDER. By MAGISTRATE JUDGE,JOHN C. NIVISON,. (CWP) (Entered:,63,78,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,56,03/09/2018,/16/2018. By JUDGE GEORGE Z. SINGAL. (lrc) (Entered:,73,125,/16/2018. By JUDGE,GEORGE Z. SINGAL,. (lrc) (Entered:,92,108,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,59,03/27/2018,Bangor Visiting Judge's Chambers before JUDGE GEORGE Z. SINGAL. (lrc) (Entered:,88,167,Bangor Visiting Judge's Chambers before JUDGE,GEORGE Z. SINGAL,. (lrc) (Entered:,134,150,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,61,03/29/2018,"(b). By MAGISTRATE JUDGE JOHN C. NIVISON. (NIVISON, JOHN) (",568,627,(b). By MAGISTRATE JUDGE,JOHN C. NIVISON,". (NIVISON, JOHN) (",593,608,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,62,04/10/2018,Minute Entry for proceedings held before JUDGE GEORGE Z. SINGAL: Local Rule 56 Pre-Filing,0,89,Minute Entry for proceedings held before JUDGE,GEORGE Z. SINGAL,: Local Rule 56 Pre-Filing,47,63,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,66,04/17/2018,-164-GZS. By JUDGE GEORGE Z. SINGAL. (mlm) (Entered:,116,168,-164-GZS. By JUDGE,GEORGE Z. SINGAL,. (mlm) (Entered:,135,151,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,69,05/01/2018,/24/2018. By JUDGE GEORGE Z. SINGAL. (lrc) (Entered:,145,197,/24/2018. By JUDGE,GEORGE Z. SINGAL,. (lrc) (Entered:,164,180,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,71,06/13/2018,OBJECTION. SO ORDERED. By JUDGE GEORGE Z. SINGAL. (JPL) (Entered:,53,118,OBJECTION. SO ORDERED. By JUDGE,GEORGE Z. SINGAL,. (JPL) (Entered:,85,101,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,73,06/20/2018,ECF No. 58) By JUDGE GEORGE Z. SINGAL. (lrc) (Entered:,175,229,ECF No. 58) By JUDGE,GEORGE Z. SINGAL,. (lrc) (Entered:,196,212,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,76,07/11/2018,Excess of Page Limits. By JUDGE GEORGE Z. SINGAL. (lrc) (Entered:,75,140,Excess of Page Limits. By JUDGE,GEORGE Z. SINGAL,. (lrc) (Entered:,107,123,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,81,07/24/2018,Seal Exhibits Containing Medical Information By JUDGE GEORGE Z. SINGAL. (lrc) (Entered:,28,115,Seal Exhibits Containing Medical Information By JUDGE,GEORGE Z. SINGAL,. (lrc) (Entered:,82,98,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,86,08/31/2018,OBJECTION. SO ORDERED. By JUDGE GEORGE Z. SINGAL. (JPL) (Entered:,78,143,OBJECTION. SO ORDERED. By JUDGE,GEORGE Z. SINGAL,. (JPL) (Entered:,110,126,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,91,09/19/2018,. 75-16. By JUDGE GEORGE Z. SINGAL. (lrc) (Entered:,64,115,. 75-16. By JUDGE,GEORGE Z. SINGAL,. (lrc) (Entered:,82,98,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,92,09/20/2018,unsealed. SO ORDERED. By JUDGE GEORGE Z. SINGAL. (lrc) (Entered:,130,194,unsealed. SO ORDERED. By JUDGE,GEORGE Z. SINGAL,. (lrc) (Entered:,161,177,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,94,09/24/2018,in Excess of Page Limits By JUDGE GEORGE Z. SINGAL. (lrc) (Entered:,78,145,in Excess of Page Limits By JUDGE,GEORGE Z. SINGAL,. (lrc) (Entered:,112,128,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,97,03/19/2019,Pleadings and for Summary Judgment By JUDGE GEORGE Z. SINGAL. (akr) (Entered:,95,172,Pleadings and for Summary Judgment By JUDGE,GEORGE Z. SINGAL,. (akr) (Entered:,139,155,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,98,03/19/2019,"Reset Deadlines In accordance with Judge Singal's Order dated March 19, 2019:",0,77,Reset Deadlines In accordance with Judge,Singal's,"Order dated March 19, 2019:",41,49,line_entry,SPACY JNLP2
med;;1:16-cv-00473,med,2016,1:16-cv-00473,99,04/09/2019,:00 at AM in Magistrate Judge Nivison's Chambers before MAGISTRATE JUDGE JOHN C.,86,166,:00 at AM in Magistrate Judge,Nivison's,Chambers before MAGISTRATE JUDGE JOHN C.,116,125,line_entry,SPACY JNLP2
