ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
nmid;;1:16-cv-00010,nmid,2016,1:16-cv-00010,28,12/20/2016,PM in Courtroom 101 before Chief Judge Ramona V. Manglona. (ACH),92,156,PM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. (ACH),131,149,line_entry,SPACY JNLP2
nmid;;1:16-cv-00010,nmid,2016,1:16-cv-00010,29,01/12/2017,Entry for proceedings held before Chief Judge Ramona V. Manglona: Status Conference held on 1/,7,101,Entry for proceedings held before Chief Judge,Ramona V. Manglona,: Status Conference held on 1/,53,71,line_entry,SPACY JNLP2
nmid;;1:16-cv-00010,nmid,2016,1:16-cv-00010,30,01/23/2017,with Prejudice. Signed by Chief Judge Ramona V. Manglona on 01/23/2017.,60,131,with Prejudice. Signed by Chief Judge,Ramona V. Manglona,on 01/23/2017.,98,116,line_entry,SPACY JNLP2
nmid;;1:16-cv-00010,nmid,2016,1:16-cv-00010,36,03/27/2017,on Motion to Dismiss Held before Judge Ramona V. Manglona. (DPB) (Entered:,134,208,on Motion to Dismiss Held before Judge,Ramona V. Manglona,. (DPB) (Entered:,173,191,line_entry,SPACY JNLP2
nmid;;1:16-cv-00010,nmid,2016,1:16-cv-00010,37,03/31/2017,on Motion to Dismiss Held before Judge Ramona V. Manglona. (DPB) (Entered:,131,205,on Motion to Dismiss Held before Judge,Ramona V. Manglona,. (DPB) (Entered:,170,188,line_entry,SPACY JNLP2
nmid;;1:16-cv-00010,nmid,2016,1:16-cv-00010,38,05/24/2017,"Motion to Dismiss held before Chief Judge Ramona V. Manglona, re 22 Notice of Appeal,",54,139,Motion to Dismiss held before Chief Judge,Ramona V. Manglona,", re 22 Notice of Appeal,",96,114,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,4,01/30/2017,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. Signed by Chief Judge Ramona V,109,198,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. Signed by Chief Judge Ramona V,148,166,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,4,01/30/2017,. Manglona. Signed by Chief Judge Ramona V. Manglona on 1/30/2017.,156,222,. Manglona. Signed by Chief Judge,Ramona V. Manglona,on 1/30/2017.,190,208,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,8,03/06/2017,by Telephone. Signed by Chief Judge Ramona V. Manglona on 03/06/2017.,44,113,by Telephone. Signed by Chief Judge,Ramona V. Manglona,on 03/06/2017.,80,98,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,9,03/08/2017,Entry for proceedings held before Chief Judge Ramona V. Manglona: Case Management Scheduling Conference held on,7,118,Entry for proceedings held before Chief Judge,Ramona V. Manglona,: Case Management Scheduling Conference held on,53,71,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,9,03/08/2017,AM in Courtroom 301 before Senior Judge Alex R. Munson. Case Management Conference set for 4,175,267,AM in Courtroom 301 before Senior Judge,Alex R. Munson,. Case Management Conference set for 4,215,229,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,9,03/08/2017,PM in Courtroom 101 before Chief Judge Ramona V. Manglona. (Court Reporter FTR) (,281,362,PM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. (Court Reporter FTR) (,320,338,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,10,03/10/2017,Conference Statements. Signed by Senior Judge Alex R. Munson on 3/9/2017.,20,93,Conference Statements. Signed by Senior Judge,Alex R. Munson,on 3/9/2017.,66,80,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,13,03/28/2017,30 PM. Signed by Chief Judge Ramona V. Manglona on 3/28/2017.,158,219,30 PM. Signed by Chief Judge,Ramona V. Manglona,on 3/28/2017.,187,205,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,14,03/28/2017,Entry for proceedings held before Senior Judge Alex R. Munson: Settlement Conference held on 3/,7,102,Entry for proceedings held before Senior Judge,Alex R. Munson,: Settlement Conference held on 3/,54,68,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,15,04/03/2017,ORDER. Signed by Senior Judge Alex R. Munson on 04/03/2017.,0,59,ORDER. Signed by Senior Judge,Alex R. Munson,on 04/03/2017.,30,44,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,18,05/02/2017,Under Seal. Signed by Senior Judge Alex R. Munson on 05/02/2017.,40,104,Under Seal. Signed by Senior Judge,Alex R. Munson,on 05/02/2017.,75,89,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,19,05/02/2017,16 Order. Signed by Senior Judge Alex R. Munson on 05/02/2017.,17,79,16 Order. Signed by Senior Judge,Alex R. Munson,on 05/02/2017.,50,64,line_entry,SPACY JNLP2
nmid;;1:16-cv-00034,nmid,2016,1:16-cv-00034,21,06/13/2017,Danny Ewing. Signed by Chief Judge Ramona V. Manglona on 06/13/2017.,61,129,Danny Ewing. Signed by Chief Judge,Ramona V. Manglona,on 06/13/2017.,96,114,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,5,04/26/2016,PM in Courtroom 101 before Chief Judge Ramona V. Manglona. Signed by Chief Judge Ramona V,89,178,PM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. Signed by Chief Judge Ramona V,128,146,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,5,04/26/2016,. Manglona. Signed by Chief Judge Ramona V. Manglona on 04/26/2015.,136,203,. Manglona. Signed by Chief Judge,Ramona V. Manglona,on 04/26/2015.,170,188,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,8,05/05/2016,Research Corporation. Signed by Chief Judge Ramona V. Manglona on 5/5/2016.,85,160,Research Corporation. Signed by Chief Judge,Ramona V. Manglona,on 5/5/2016.,129,147,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,9,05/05/2016,Research Corporation. Signed by Chief Judge Ramona V. Manglona on 5/5/2016.,81,156,Research Corporation. Signed by Chief Judge,Ramona V. Manglona,on 5/5/2016.,125,143,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,16,05/24/2016,Telephonic Conference. Signed by Chief Judge Ramona V. Manglona on 5/24/2016.,91,168,Telephonic Conference. Signed by Chief Judge,Ramona V. Manglona,on 5/24/2016.,136,154,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,17,05/26/2016,Entry for proceedings held before Chief Judge Ramona V. Manglona: Case Management Conference held on 5,7,109,Entry for proceedings held before Chief Judge,Ramona V. Manglona,: Case Management Conference held on 5,53,71,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,17,05/26/2016,01:30 PM before Chief Judge Ramona V. Manglona. Pre-Settlement Telephone Conference set,154,241,01:30 PM before Chief Judge,Ramona V. Manglona,. Pre-Settlement Telephone Conference set,182,200,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,17,05/26/2016,30 PM in Chambers before Magistrate Judge Heather L. Kennedy. Settlement Conference set for 2/,259,353,30 PM in Chambers before Magistrate Judge,Heather L. Kennedy,. Settlement Conference set for 2/,301,319,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,17,05/26/2016,AM in Courtroom 301 before Magistrate Judge Heather L. Kennedy. Pretrial Conference set for 3/,367,461,AM in Courtroom 301 before Magistrate Judge,Heather L. Kennedy,. Pretrial Conference set for 3/,411,429,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,17,05/26/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. Jury Trial set for 4/,475,555,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. Jury Trial set for 4/,514,532,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,17,05/26/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. (Court Reporter FTR) (,569,650,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. (Court Reporter FTR) (,608,626,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,20,05/31/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. Plaintiffs Expert Disclosure due by 9,161,257,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. Plaintiffs Expert Disclosure due by 9,200,218,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,20,05/31/2016,PM in Courtroom 101 before Chief Judge Ramona V. Manglona. Dispositive Motions Hearing set for 2,514,610,PM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. Dispositive Motions Hearing set for 2,553,571,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,20,05/31/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. Pre-Settlement Telephone Conference set,625,723,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. Pre-Settlement Telephone Conference set,664,682,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,20,05/31/2016,01:30 PM before Magistrate Judge Heather L. Kennedy. Settlement Conference set for 2/,738,823,01:30 PM before Magistrate Judge,Heather L. Kennedy,. Settlement Conference set for 2/,771,789,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,20,05/31/2016,AM in Courtroom 301 before Magistrate Judge Heather L. Kennedy. Proposed Pretrial Order due by 3,837,933,AM in Courtroom 301 before Magistrate Judge,Heather L. Kennedy,. Proposed Pretrial Order due by 3,881,899,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,20,05/31/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. Jury Trial set for 4/,992,1072,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. Jury Trial set for 4/,1031,1049,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,20,05/31/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona.. Signed by Chief Judge Ramona V,1086,1176,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,.. Signed by Chief Judge Ramona V,1125,1143,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,20,05/31/2016,. Manglona.. Signed by Chief Judge Ramona V. Manglona on 05/31/2016.,1133,1201,. Manglona.. Signed by Chief Judge,Ramona V. Manglona,on 05/31/2016.,1168,1186,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,24,09/07/2016,ORDER Granted by Chief Judge Ramona V. Manglona re: 21 Motion for Leave to,0,74,ORDER Granted by Chief Judge,Ramona V. Manglona,re: 21 Motion for Leave to,29,47,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,25,09/07/2016,Entry for proceedings held before Chief Judge Ramona V. Manglona: Status Conference held on 9/,7,101,Entry for proceedings held before Chief Judge,Ramona V. Manglona,: Status Conference held on 9/,53,71,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,25,09/07/2016,00 AM in Chambers before Magistrate Judge Heather L. Kennedy. Clerk to email dial-in,166,250,00 AM in Chambers before Magistrate Judge,Heather L. Kennedy,. Clerk to email dial-in,208,226,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,25,09/07/2016,AM in Courtroom 301 before Magistrate Judge Heather L. Kennedy. (Court Reporter FTR) (,323,409,AM in Courtroom 301 before Magistrate Judge,Heather L. Kennedy,. (Court Reporter FTR) (,367,385,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,26,09/20/2016,AM in Courtroom 301 before Senior Judge Alex R. Munson. (ACH),97,158,AM in Courtroom 301 before Senior Judge,Alex R. Munson,. (ACH),137,151,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,28,09/26/2016,Pretrial Deadlines. Signed by Chief Judge Ramona V. Manglona on 9/26/2016.,48,122,Pretrial Deadlines. Signed by Chief Judge,Ramona V. Manglona,on 9/26/2016.,90,108,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,30,10/12/2016,Minute Entry for proceedings held before Alex R. Munson: Settlement Conference held on 10/,0,90,Minute Entry for proceedings held before,Alex R. Munson,: Settlement Conference held on 10/,41,55,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,31,10/12/2016,Minute Entry for proceedings held before Alex R. Munson: Hearing Following Settlement Conference held on,0,104,Minute Entry for proceedings held before,Alex R. Munson,: Hearing Following Settlement Conference held on,41,55,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,32,10/12/2016,SETTLEMENT CONFERENCE. Signed by Senior Judge Alex R. Munson on 10/12/2016.,16,91,SETTLEMENT CONFERENCE. Signed by Senior Judge,Alex R. Munson,on 10/12/2016.,62,76,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,34,12/06/2016,27]. Signed by Chief Judge Ramona V. Manglona on 12/6/2016.,111,170,27]. Signed by Chief Judge,Ramona V. Manglona,on 12/6/2016.,138,156,line_entry,SPACY JNLP2
nmid;;1:16-cv-00005,nmid,2016,1:16-cv-00005,36,12/13/2016,with Prejudice. Signed by Chief Judge Ramona V. Manglona on 12/13/2016.,19,90,with Prejudice. Signed by Chief Judge,Ramona V. Manglona,on 12/13/2016.,57,75,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,2,01/07/2016,PM in Courtroom 101 before Magistrate Judge Heather L. Kennedy. (BTC) (Entered:,117,196,PM in Courtroom 101 before Magistrate Judge,Heather L. Kennedy,. (BTC) (Entered:,161,179,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,4,01/12/2016,"represent Defendant. Signed by Magistrate Judge Heather L. Kennedy on 1/12/2016,",53,133,represent Defendant. Signed by Magistrate Judge,Heather L. Kennedy,"on 1/12/2016,",101,119,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,5,01/13/2016,Entry for proceedings held before Magistrate Judge Heather L. Kennedy: Initial Appearance as to Jonie Esther,7,115,Entry for proceedings held before Magistrate Judge,Heather L. Kennedy,: Initial Appearance as to Jonie Esther,58,76,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,5,01/13/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. (Court Reporter FTR) (,263,344,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. (Court Reporter FTR) (,302,320,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,6,01/13/2016,personal recognizance. Signed by Magistrate Judge Heather L. Kennedy on 1/13/2016.,109,191,personal recognizance. Signed by Magistrate Judge,Heather L. Kennedy,on 1/13/2016.,159,177,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,7,01/13/2016,1). Signed by Magistrate Judge Heather L. Kennedy on 1/13/2016.,70,133,1). Signed by Magistrate Judge,Heather L. Kennedy,on 1/13/2016.,101,119,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,8,01/13/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. Pretrial Motions due by 1/,94,179,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. Pretrial Motions due by 1/,133,151,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,8,01/13/2016,/2016. Signed by Magistrate Judge Heather L. Kennedy on 1/13/2016.,217,283,/2016. Signed by Magistrate Judge,Heather L. Kennedy,on 1/13/2016.,251,269,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,10,02/02/2016,:00 AM in Courtroom 101 before Alex R. Munson. (ACH) (Entered:,88,150,:00 AM in Courtroom 101 before,Alex R. Munson,. (ACH) (Entered:,119,133,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,11,02/03/2016,PM in Courtroom 101 before Chief Judge Ramona V. Manglona. (DPB) (Entered:,95,169,PM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. (DPB) (Entered:,134,152,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,12,02/04/2016,Entry for proceedings held before Chief Judge Ramona V. Manglona: Change of Plea Hearing as to,7,101,Entry for proceedings held before Chief Judge,Ramona V. Manglona,: Change of Plea Hearing as to,53,71,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,12,02/04/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. (Court Reporter PAG) (,182,263,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. (Court Reporter PAG) (,221,239,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,13,02/04/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. Presentence Investigation Report due by 5,99,199,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. Presentence Investigation Report due by 5,138,156,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,13,02/04/2016,/2016. Signed by Chief Judge Ramona V. Manglona on 2/4/2016.,202,262,/2016. Signed by Chief Judge,Ramona V. Manglona,on 2/4/2016.,231,249,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,14,02/09/2016,Recognizance Bond. Signed by Chief Judge Ramona V. Manglona on 2/9/16.,90,160,Recognizance Bond. Signed by Chief Judge,Ramona V. Manglona,on 2/9/16.,131,149,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,16,06/17/2016,Entry for proceedings held before Chief Judge Ramona V. Manglona: Sentencing held on 6/17,7,96,Entry for proceedings held before Chief Judge,Ramona V. Manglona,: Sentencing held on 6/17,53,71,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,17,06/22/2016,assessment fee.. Signed by Chief Judge Ramona V. Manglona on 06/22/2016.,148,220,assessment fee.. Signed by Chief Judge,Ramona V. Manglona,on 06/22/2016.,187,205,line_entry,SPACY JNLP2
nmid;;1:16-cr-00001,nmid,2016,1:16-cr-00001,19,08/01/2018,1). Signed by Chief Judge Ramona V. Manglona on 08/01/2018.,88,147,1). Signed by Chief Judge,Ramona V. Manglona,on 08/01/2018.,114,132,line_entry,SPACY JNLP2
nmid;;1:16-cr-00019,nmid,2016,1:16-cr-00019,1,12/02/2016,1). Signed by Chief Judge Ramona V. Manglona on 12/02/2016.,57,116,1). Signed by Chief Judge,Ramona V. Manglona,on 12/02/2016.,83,101,line_entry,SPACY JNLP2
nmid;;1:16-cr-00019,nmid,2016,1:16-cr-00019,4,12/14/2016,PM in Courtroom 101 before Chief Judge Ramona V. Manglona. (BTC) (Entered:,83,157,PM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. (BTC) (Entered:,122,140,line_entry,SPACY JNLP2
nmid;;1:16-cr-00019,nmid,2016,1:16-cr-00019,7,12/14/2016,Entry for proceedings held before Chief Judge Ramona V. Manglona:Initial Appearance and Arraignment as to,7,112,Entry for proceedings held before Chief Judge,Ramona V. Manglona,:Initial Appearance and Arraignment as to,53,71,line_entry,SPACY JNLP2
nmid;;1:16-cr-00019,nmid,2016,1:16-cr-00019,7,12/14/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. (Court Reporter PAG) (,201,282,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. (Court Reporter PAG) (,240,258,line_entry,SPACY JNLP2
nmid;;1:16-cr-00019,nmid,2016,1:16-cr-00019,8,12/16/2016,AM in Courtroom 101 before Chief Judge Ramona V. Manglona. Pretrial Motions due by 12/,80,166,AM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. Pretrial Motions due by 12/,119,137,line_entry,SPACY JNLP2
nmid;;1:16-cr-00019,nmid,2016,1:16-cr-00019,8,12/16/2016,/2017. Signed by Chief Judge Ramona V. Manglona on 12/16/2016.,204,266,/2017. Signed by Chief Judge,Ramona V. Manglona,on 12/16/2016.,233,251,line_entry,SPACY JNLP2
nmid;;1:16-cr-00019,nmid,2016,1:16-cr-00019,10,12/19/2016,Entry for proceedings held before Chief Judge Ramona V. Manglona: Detention Hearing as to Xi Rong,7,104,Entry for proceedings held before Chief Judge,Ramona V. Manglona,: Detention Hearing as to Xi Rong,53,71,line_entry,SPACY JNLP2
nmid;;1:16-cr-00019,nmid,2016,1:16-cr-00019,11,12/23/2016,Rong Chen. Signed by Chief Judge Ramona V. Manglona on 12/23/2016.,74,140,Rong Chen. Signed by Chief Judge,Ramona V. Manglona,on 12/23/2016.,107,125,line_entry,SPACY JNLP2
nmid;;1:16-cr-00019,nmid,2016,1:16-cr-00019,13,01/23/2017,PM in Courtroom 101 before Chief Judge Ramona V. Manglona. (BTC) (Entered:,86,160,PM in Courtroom 101 before Chief Judge,Ramona V. Manglona,. (BTC) (Entered:,125,143,line_entry,SPACY JNLP2
nmid;;1:16-cr-00019,nmid,2016,1:16-cr-00019,14,01/25/2017,Entry for proceedings held before Chief Judge Ramona V. Manglona: Change of Plea Hearing as to,7,101,Entry for proceedings held before Chief Judge,Ramona V. Manglona,: Change of Plea Hearing as to,53,71,line_entry,SPACY JNLP2
