ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
pawd;;3:16-cv-00178,pawd,2016,3:16-cv-00178,67,03/06/2018,District of Pennsylvania. Signed by Judge Kim R. Gibson on 3/6/2018.,251,319,District of Pennsylvania. Signed by Judge,Kim R. Gibson,on 3/6/2018.,293,306,line_entry,SPACY JNLP2
pawd;;2:16-cv-01749,pawd,2016,2:16-cv-01749,26,04/18/2017,"ORDER REFERRING CASE to Mediation. HON. EUGENE F. SCANLON, JR. is appointed as mediator. Party HON",0,98,ORDER REFERRING CASE to Mediation. HON,". EUGENE F. SCANLON, JR.",is appointed as mediator. Party HON,38,62,line_entry,SPACY JNLP2
pawd;;2:16-cv-01749,pawd,2016,2:16-cv-01749,26,04/18/2017,"is appointed as mediator. Party HON. EUGENE F. SCANLON, JR added. Signed by Magistrate Judge Cynthia",63,163,is appointed as mediator. Party HON,". EUGENE F. SCANLON, JR",added. Signed by Magistrate Judge Cynthia,98,121,line_entry,SPACY JNLP2
pawd;;2:16-cv-00069,pawd,2016,2:16-cv-00069,1,02/17/2016,complaint. Signed by Chief Magistrate Judge Maureen P. Kelly on 02/17/16.,107,180,complaint. Signed by Chief Magistrate Judge,Maureen P. Kelly,on 02/17/16.,151,167,line_entry,SPACY JNLP2
pawd;;2:16-cv-00069,pawd,2016,2:16-cv-00069,3,04/29/2016,orders. Signed by Chief Magistrate Judge Maureen P. Kelly on 4/29/2016.,348,419,orders. Signed by Chief Magistrate Judge,Maureen P. Kelly,on 4/29/2016.,389,405,line_entry,SPACY JNLP2
pawd;;2:16-cv-00069,pawd,2016,2:16-cv-00069,5,07/15/2016,Magistrate Judge Maureen P. Kelly no longer presider in case. (,0,63,Magistrate Judge,Maureen P. Kelly,no longer presider in case. (,17,33,line_entry,SPACY JNLP2
pawd;;2:16-cv-00069,pawd,2016,2:16-cv-00069,6,07/15/2016,Barry Fischer is presider and Magistrate Judge Maureen P. Kelly is referred. (gmp) (,11,95,Barry Fischer is presider and Magistrate Judge,Maureen P. Kelly,is referred. (gmp) (,58,74,line_entry,SPACY JNLP2
pawd;;2:16-cv-00069,pawd,2016,2:16-cv-00069,7,07/15/2016,/2016. Signed by Magistrate Judge Maureen P. Kelly on 7/15/16.,138,200,/2016. Signed by Magistrate Judge,Maureen P. Kelly,on 7/15/16.,172,188,line_entry,SPACY JNLP2
pawd;;2:16-cv-00069,pawd,2016,2:16-cv-00069,10,04/28/2017,"EAVES, JR. Motion referred to Maureen P. Kelly. (Attachments: # 1 Envelope",33,107,"EAVES, JR. Motion referred to",Maureen P. Kelly,. (Attachments: # 1 Envelope,63,79,line_entry,SPACY JNLP2
pawd;;2:16-cv-01829,pawd,2016,2:16-cv-01829,1,12/08/2016,administratively closed. Signed by Magistrate Judge Robert C. Mitchell on 12/08/2016.,539,624,administratively closed. Signed by Magistrate Judge,Robert C. Mitchell,on 12/08/2016.,591,609,line_entry,SPACY JNLP2
pawd;;3:16-cv-00264,pawd,2016,3:16-cv-00264,4,12/14/2016,complete details). Signed by Honorable Edwin M. Kosik on 12/13/16.,251,317,complete details). Signed by Honorable,Edwin M. Kosik,on 12/13/16.,290,304,line_entry,SPACY JNLP2
pawd;;3:16-cv-00264,pawd,2016,3:16-cv-00264,6,12/15/2016,Judge Kim R. Gibson and Magistrate Judge Keith A. Pesto,0,55,Judge,Kim R. Gibson,and Magistrate Judge Keith A. Pesto,6,19,line_entry,SPACY JNLP2
pawd;;3:16-cv-00264,pawd,2016,3:16-cv-00264,6,12/15/2016,Kim R. Gibson and Magistrate Judge Keith A. Pesto added. (plp) (Entered,6,77,Kim R. Gibson and Magistrate Judge,Keith A. Pesto,added. (plp) (Entered,41,55,line_entry,SPACY JNLP2
pawd;;3:16-cv-00264,pawd,2016,3:16-cv-00264,7,12/20/2016,the response. Signed by Magistrate Judge Keith A. Pesto on 12/20/2016.,403,473,the response. Signed by Magistrate Judge,Keith A. Pesto,on 12/20/2016.,444,458,line_entry,SPACY JNLP2
pawd;;3:16-cv-00264,pawd,2016,3:16-cv-00264,11,02/09/2017,". Motion(s) referred to Keith A. Pesto. (Bernard, Jackie) (",127,186,. Motion(s) referred to,Keith A. Pesto,". (Bernard, Jackie) (",151,165,line_entry,SPACY JNLP2
pawd;;3:16-cv-00264,pawd,2016,3:16-cv-00264,12,02/10/2017,said order. Signed by Magistrate Judge Keith A. Pesto on 2/10/2017.,126,193,said order. Signed by Magistrate Judge,Keith A. Pesto,on 2/10/2017.,165,179,line_entry,SPACY JNLP2
pawd;;3:16-cv-00264,pawd,2016,3:16-cv-00264,16,03/17/2017,/2017. Signed by Magistrate Judge Keith A. Pesto on 3/17/2017.,238,300,/2017. Signed by Magistrate Judge,Keith A. Pesto,on 3/17/2017.,272,286,line_entry,SPACY JNLP2
pawd;;3:16-cv-00264,pawd,2016,3:16-cv-00264,17,05/01/2017,this matter closed. Signed by Judge Kim R. Gibson on 5/1/2017.,406,468,this matter closed. Signed by Judge,Kim R. Gibson,on 5/1/2017.,442,455,line_entry,SPACY JNLP2
pawd;;2:16-cv-01333,pawd,2016,2:16-cv-01333,5,01/05/2017,long after it. Signed by Judge Cathy Bissoon on 1/5/17.,282,337,long after it. Signed by Judge,Cathy Bissoon,on 1/5/17.,313,326,line_entry,SPACY JNLP2
pawd;;1:16-cv-00242,pawd,2016,1:16-cv-00242,5,12/14/2016,will be stricken. Signed by Judge Donetta W. Ambrose on 12/14/16.,262,327,will be stricken. Signed by Judge,Donetta W. Ambrose,on 12/14/16.,296,314,line_entry,SPACY JNLP2
pawd;;1:16-cv-00242,pawd,2016,1:16-cv-00242,10,10/03/2017,for Summary Judgment. Signed by Judge Donetta W. Ambrose on 10/3/17.,75,143,for Summary Judgment. Signed by Judge,Donetta W. Ambrose,on 10/3/17.,113,131,line_entry,SPACY JNLP2
pawd;;1:16-cv-00242,pawd,2016,1:16-cv-00242,11,10/03/2017,be marked closed. Signed by Judge Donetta W. Ambrose on 10/3/17.,97,161,be marked closed. Signed by Judge,Donetta W. Ambrose,on 10/3/17.,131,149,line_entry,SPACY JNLP2
