ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,3,09/13/2016,Establishing Procedures for Cases Assigned to Judge Colleen Kollar-Kotelly. Signed by Judge Colleen Kollar-,6,113,Establishing Procedures for Cases Assigned to Judge,Colleen Kollar-Kotelly,. Signed by Judge Colleen Kollar-,58,80,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,3,09/13/2016,"Kollar-Kotelly. Signed by Judge Colleen Kollar-Kotelly on September 13, 2016. (",66,145,Kollar-Kotelly. Signed by Judge,Colleen Kollar-Kotelly,"on September 13, 2016. (",98,120,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,7,11/10/2016,to Prosecute Claim. Signed by Judge Colleen Kollar-Kotelly on 11/10/2016.,55,128,to Prosecute Claim. Signed by Judge,Colleen Kollar-Kotelly,on 11/10/2016.,91,113,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,13,11/18/2016,in this matter. Signed by Judge Colleen Kollar-Kotelly on 11/18/2016.,724,793,in this matter. Signed by Judge,Colleen Kollar-Kotelly,on 11/18/2016.,756,778,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,16,01/09/2017,", at 5. Signed by Judge Colleen Kollar-Kotelly on 1/9/2017.",740,799,", at 5. Signed by Judge",Colleen Kollar-Kotelly,on 1/9/2017.,764,786,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,21,04/24/2017,OPINION AND ORDER. Signed by Judge Colleen Kollar-Kotelly on 4/24/2017.,11,82,OPINION AND ORDER. Signed by Judge,Colleen Kollar-Kotelly,on 4/24/2017.,46,68,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,29,06/13/2017,to be effected. Signed by Judge Colleen Kollar-Kotelly on 6/13/2017.,564,632,to be effected. Signed by Judge,Colleen Kollar-Kotelly,on 6/13/2017.,596,618,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,34,06/30/2017,"This case is referred to Magistrate Judge Alan Kay for mediation from June 30, 2017",7,90,This case is referred to Magistrate Judge,Alan Kay,"for mediation from June 30, 2017",49,57,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,34,06/30/2017,"15, 2017. Signed by Judge Colleen Kollar-Kotelly on 6/30/2017.",234,296,"15, 2017. Signed by Judge",Colleen Kollar-Kotelly,on 6/30/2017.,260,282,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,36,07/10/2017,[Room 2327] before Magistrate Judge Alan Kay. Signed by Magistrate Judge Alan Kay,71,152,[Room 2327] before Magistrate Judge,Alan Kay,. Signed by Magistrate Judge Alan Kay,107,115,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,36,07/10/2017,Alan Kay. Signed by Magistrate Judge Alan Kay on 7/10/2017.,107,166,Alan Kay. Signed by Magistrate Judge,Alan Kay,on 7/10/2017.,144,152,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,37,07/10/2017,"MINUTE ORDER REFERRING CASE to Magistrate Judge Alan Kay for mediation, to conclude by 8",0,88,MINUTE ORDER REFERRING CASE to Magistrate Judge,Alan Kay,"for mediation, to conclude by 8",48,56,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,37,07/10/2017,/17; so ordered by Judge Colleen Kollar-Kotelly on 7/10/17.,91,150,/17; so ordered by Judge,Colleen Kollar-Kotelly,on 7/10/17.,116,138,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,38,07/10/2017,"CASE DIRECTLY REFERRED to Magistrate Judge Alan Kay for mediation, to conclude by 8",0,83,CASE DIRECTLY REFERRED to Magistrate Judge,Alan Kay,"for mediation, to conclude by 8",43,51,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,39,08/07/2017,Entry for proceedings held before Magistrate Judge Alan Kay: Settlement Conference held on 8/,7,100,Entry for proceedings held before Magistrate Judge,Alan Kay,: Settlement Conference held on 8/,58,66,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,42,09/20/2017,"6, 2017. Signed by Judge Colleen Kollar-Kotelly on 9/20/2017.",282,343,"6, 2017. Signed by Judge",Colleen Kollar-Kotelly,on 9/20/2017.,307,329,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,45,09/27/2017,"17, 2017. Signed by Judge Colleen Kollar-Kotelly on 9/27/2017.",334,396,"17, 2017. Signed by Judge",Colleen Kollar-Kotelly,on 9/27/2017.,360,382,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,55,03/25/2019,". See Order. Signed by Judge Colleen Kollar-Kotelly on March 25, 2019. (",288,360,. See Order. Signed by Judge,Colleen Kollar-Kotelly,"on March 25, 2019. (",317,339,line_entry,SPACY JNLP2
dcd;;1:16-cv-01810,dcd,2016,1:16-cv-01810,56,03/25/2019,"MEMORANDUM OPINION. Signed by Judge Colleen Kollar-Kotelly on March 25, 2019. (",0,79,MEMORANDUM OPINION. Signed by Judge,Colleen Kollar-Kotelly,"on March 25, 2019. (",36,58,line_entry,SPACY JNLP2
dcd;;1:16-cv-02170,dcd,2016,1:16-cv-02170,6,01/11/2017,Leave to File. Signed by Judge Royce C. Lamberth on 1/11/2017.,72,134,Leave to File. Signed by Judge,Royce C. Lamberth,on 1/11/2017.,103,120,line_entry,SPACY JNLP2
dcd;;1:16-cv-02170,dcd,2016,1:16-cv-02170,11,02/16/2017,Response/Reply. Signed by Judge Royce C. Lamberth on 2/16/2017.,54,117,Response/Reply. Signed by Judge,Royce C. Lamberth,on 2/16/2017.,86,103,line_entry,SPACY JNLP2
dcd;;1:16-cv-02170,dcd,2016,1:16-cv-02170,14,03/20/2017,29/2017. Signed by Judge Royce C. Lamberth on 3/20/17.,152,206,29/2017. Signed by Judge,Royce C. Lamberth,on 3/20/17.,177,194,line_entry,SPACY JNLP2
dcd;;1:16-cv-02170,dcd,2016,1:16-cv-02170,18,04/07/2017,Leave to File. Signed by Judge Royce C. Lamberth on 4/6/17.,29,88,Leave to File. Signed by Judge,Royce C. Lamberth,on 4/6/17.,60,77,line_entry,SPACY JNLP2
dcd;;1:16-cv-02170,dcd,2016,1:16-cv-02170,21,08/28/2017,previously produced documents.. Signed by Judge Royce C. Lamberth on 8/28/17.,224,301,previously produced documents.. Signed by Judge,Royce C. Lamberth,on 8/28/17.,272,289,line_entry,SPACY JNLP2
dcd;;1:16-cv-02170,dcd,2016,1:16-cv-02170,25,09/28/2017,FOR FULL DETAILS. Signed by Judge Royce C. Lamberth on 9/28/17.,320,383,FOR FULL DETAILS. Signed by Judge,Royce C. Lamberth,on 9/28/17.,354,371,line_entry,SPACY JNLP2
dcd;;1:16-cv-02170,dcd,2016,1:16-cv-02170,33,02/02/2018,to the Court. Signed by Judge Royce C. Lamberth on 1/31/18.,78,137,to the Court. Signed by Judge,Royce C. Lamberth,on 1/31/18.,108,125,line_entry,SPACY JNLP2
dcd;;1:16-cv-02170,dcd,2016,1:16-cv-02170,34,02/02/2018,Leave to File. Signed by Judge Royce C. Lamberth on 1/31/18.,28,88,Leave to File. Signed by Judge,Royce C. Lamberth,on 1/31/18.,59,76,line_entry,SPACY JNLP2
dcd;;1:16-cv-02170,dcd,2016,1:16-cv-02170,35,02/02/2018,nunc pro tunc. Signed by Judge Royce C. Lamberth on 1/31/18.,153,213,nunc pro tunc. Signed by Judge,Royce C. Lamberth,on 1/31/18.,184,201,line_entry,SPACY JNLP2
dcd;;1:16-cv-01128,dcd,2016,1:16-cv-01128,11,05/20/2016,"and It further appearing that the Hon. Harry D. Leinenweber, has agreed to preside over these",222,315,and It further appearing that the Hon,. Harry D. Leinenweber,", has agreed to preside over these",259,281,line_entry,SPACY JNLP2
dcd;;1:16-cv-01128,dcd,2016,1:16-cv-01128,11,05/20/2016,"therefore It is hereby ordered that Judge Leinenweber shall preside over pretrial proceedings, in",329,426,therefore It is hereby ordered that Judge,Leinenweber,"shall preside over pretrial proceedings, in",371,382,line_entry,SPACY JNLP2
dcd;;1:16-cv-01128,dcd,2016,1:16-cv-01128,11,05/20/2016,be entered in each case by Judge Leinenweber at such time as coordinated pretrial proceedings,602,695,be entered in each case by Judge,Leinenweber,at such time as coordinated pretrial proceedings,635,646,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,1,10/31/2016,Case Assigned to Judge Amit P. Mehta. (sb) (Entered:,0,52,Case Assigned to Judge,Amit P. Mehta,. (sb) (Entered:,23,36,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,5,12/08/2016,for additional details. Signed by Judge Amit P. Mehta on 12/08/2016.,358,426,for additional details. Signed by Judge,Amit P. Mehta,on 12/08/2016.,398,411,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,10,12/12/2016,behalf of Plaintiffs. Signed by Judge Amit P. Mehta on 12/12/2016.,156,222,behalf of Plaintiffs. Signed by Judge,Amit P. Mehta,on 12/12/2016.,194,207,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,11,12/12/2016,behalf of Plaintiffs. Signed by Judge Amit P. Mehta on 12/12/2016.,156,222,behalf of Plaintiffs. Signed by Judge,Amit P. Mehta,on 12/12/2016.,194,207,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,12,12/12/2016,behalf of Plaintiffs. Signed by Judge Amit P. Mehta on 12/12/2016.,162,228,behalf of Plaintiffs. Signed by Judge,Amit P. Mehta,on 12/12/2016.,200,213,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,19,07/17/2017,denied as moot. Signed by Judge Amit P. Mehta on 07/17/2017.,131,191,denied as moot. Signed by Judge,Amit P. Mehta,on 07/17/2017.,163,176,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,22,08/01/2017,00 a.m. in Courtroom 10 before Judge Amit P. Mehta. See the attached Order for additional,74,163,00 a.m. in Courtroom 10 before Judge,Amit P. Mehta,. See the attached Order for additional,111,124,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,22,08/01/2017,for additional details. Signed by Judge Amit P. Mehta on 08/01/2017.,149,217,for additional details. Signed by Judge,Amit P. Mehta,on 08/01/2017.,189,202,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,23,08/01/2017,00 AM in Courtroom 10 before Judge Amit P. Mehta. (zcdw) (Entered:,84,150,00 AM in Courtroom 10 before Judge,Amit P. Mehta,. (zcdw) (Entered:,119,132,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,25,08/14/2017,for further details. Signed by Judge Amit P. Mehta on 08/14/2017.,126,191,for further details. Signed by Judge,Amit P. Mehta,on 08/14/2017.,163,176,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,27,09/05/2017,"a.m., in Courtroom 10 before Judge Amit P. Mehta. It is further ordered that the",178,258,"a.m., in Courtroom 10 before Judge",Amit P. Mehta,. It is further ordered that the,213,226,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,27,09/05/2017,is hereby vacated. Signed by Judge Amit P. Mehta on 09/05/2017.,328,391,is hereby vacated. Signed by Judge,Amit P. Mehta,on 09/05/2017.,363,376,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,28,09/05/2017,00 AM in Courtroom 10 before Judge Amit P. Mehta. (zcdw) (Entered:,87,153,00 AM in Courtroom 10 before Judge,Amit P. Mehta,. (zcdw) (Entered:,122,135,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,30,10/11/2017,Minute Entry for proceedings held before Judge Amit P. Mehta: Initial Scheduling Conference held on 10,0,102,Minute Entry for proceedings held before Judge,Amit P. Mehta,: Initial Scheduling Conference held on 10,47,60,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,31,10/11/2017,of this court. Signed by Judge Amit P. Mehta on 10/11/2017.,263,322,of this court. Signed by Judge,Amit P. Mehta,on 10/11/2017.,294,307,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,34,11/21/2017,progress toward settlement. Signed by Judge Amit P. Mehta on 11/21/2017.,192,264,progress toward settlement. Signed by Judge,Amit P. Mehta,on 11/21/2017.,236,249,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,36,01/05/2018,"9, 2018. Signed by Judge Amit P. Mehta on 1/5/2018.",134,185,"9, 2018. Signed by Judge",Amit P. Mehta,on 1/5/2018.,159,172,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,38,02/09/2018,"20, 2018. Signed by Judge Amit P. Mehta on 2/9/2018.",195,247,"20, 2018. Signed by Judge",Amit P. Mehta,on 2/9/2018.,221,234,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,41,03/22/2018,than that date. Signed by Judge Amit P. Mehta on 3/22/2018.,202,261,than that date. Signed by Judge,Amit P. Mehta,on 3/22/2018.,234,247,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,43,05/23/2018,before that date. Signed by Judge Amit P. Mehta on 5/23/2018.,201,262,before that date. Signed by Judge,Amit P. Mehta,on 5/23/2018.,235,248,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,46,07/12/2018,"14, 2018. Signed by Judge Amit P. Mehta on 7/12/2018.",207,260,"14, 2018. Signed by Judge",Amit P. Mehta,on 7/12/2018.,233,246,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,48,09/27/2018,of the settlement. Signed by Judge Amit P. Mehta on 09/27/2018.,227,290,of the settlement. Signed by Judge,Amit P. Mehta,on 09/27/2018.,262,275,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,51,10/10/2018,approval of settlement. Signed by Judge Amit P. Mehta on 10/10/2018.,214,282,approval of settlement. Signed by Judge,Amit P. Mehta,on 10/10/2018.,254,267,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,54,12/12/2018,"in Courtroom 10 in front of Judge Amit P. Mehta for April 11, 2019 at 10",159,231,in Courtroom 10 in front of Judge,Amit P. Mehta,"for April 11, 2019 at 10",193,206,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,54,12/12/2018,for additional details. Signed by Judge Amit P. Mehta on 12/12/2018.,259,327,for additional details. Signed by Judge,Amit P. Mehta,on 12/12/2018.,299,312,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,55,12/13/2018,in Courtroom 10 in front of Judge Amit P. Mehta. Signed by Judge Amit P.,221,293,in Courtroom 10 in front of Judge,Amit P. Mehta,. Signed by Judge Amit P.,255,268,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,55,12/13/2018,P. Mehta. Signed by Judge Amit P. Mehta on 12/13/2018.,260,314,P. Mehta. Signed by Judge,Amit P. Mehta,on 12/13/2018.,286,299,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,56,12/13/2018,30 AM in Courtroom 10 before Judge Amit P. Mehta. (zjd) (Entered:,65,130,30 AM in Courtroom 10 before Judge,Amit P. Mehta,. (zjd) (Entered:,100,113,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,58,01/15/2019,for additional details. Signed by Judge Amit P. Mehta on 1/15/2019.,128,195,for additional details. Signed by Judge,Amit P. Mehta,on 1/15/2019.,168,181,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,64,03/06/2019,"20, 2019. Signed by Judge Amit P. Mehta on 3/6/2019.",208,260,"20, 2019. Signed by Judge",Amit P. Mehta,on 3/6/2019.,234,247,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,70,04/09/2019,for additional details. Signed by Judge Amit P. Mehta on 4/9/2019.,212,278,for additional details. Signed by Judge,Amit P. Mehta,on 4/9/2019.,252,265,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,71,04/09/2019,30 p.m. in Courtroom 10 before Judge Amit P. Mehta. Signed by Judge Amit P.,102,177,30 p.m. in Courtroom 10 before Judge,Amit P. Mehta,. Signed by Judge Amit P.,139,152,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,71,04/09/2019,P. Mehta. Signed by Judge Amit P. Mehta on 4/9/2019.,144,196,P. Mehta. Signed by Judge,Amit P. Mehta,on 4/9/2019.,170,183,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,72,04/09/2019,30 PM in Courtroom 10 before Judge Amit P. Mehta. (zjd) (Entered:,79,144,30 PM in Courtroom 10 before Judge,Amit P. Mehta,. (zjd) (Entered:,114,127,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,73,04/09/2019,Minute Entry for proceedings held before Judge Amit P. Mehta: Settlement Conference held on 4/,0,94,Minute Entry for proceedings held before Judge,Amit P. Mehta,: Settlement Conference held on 4/,47,60,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,74,04/24/2019,"SETTLEMENT FINAL APPROVAL HEARING PROCEEDINGS before Judge Amit P. Mehta held on April 9, 2019;",14,109,SETTLEMENT FINAL APPROVAL HEARING PROCEEDINGS before Judge,Amit P. Mehta,"held on April 9, 2019;",73,86,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,75,05/10/2019,in Courtroom 10. Signed by Judge Amit P. Mehta on 5/10/2019.,126,186,in Courtroom 10. Signed by Judge,Amit P. Mehta,on 5/10/2019.,159,172,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,76,05/10/2019,00 PM in Courtroom 10 before Judge Amit P. Mehta. (zjd) (Entered:,80,145,00 PM in Courtroom 10 before Judge,Amit P. Mehta,. (zjd) (Entered:,115,128,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,77,05/31/2019,Minute Entry for proceedings held before Judge Amit P. Mehta: Motion Hearing held on 5/,0,87,Minute Entry for proceedings held before Judge,Amit P. Mehta,: Motion Hearing held on 5/,47,60,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,78,06/19/2019,"' FEES MOTION HEARING PROCEEDINGS before Judge Amit P. Mehta held on May 31, 2019;",23,105,' FEES MOTION HEARING PROCEEDINGS before Judge,Amit P. Mehta,"held on May 31, 2019;",70,83,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,79,07/24/2019,by class members. Signed by Judge Amit P. Mehta on 7/24/2019.,337,398,by class members. Signed by Judge,Amit P. Mehta,on 7/24/2019.,371,384,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,86,09/30/2019,for additional details. Signed by Judge Amit P. Mehta on 09/30/2019.,107,175,for additional details. Signed by Judge,Amit P. Mehta,on 09/30/2019.,147,160,line_entry,SPACY JNLP2
dcd;;1:16-cv-02162,dcd,2016,1:16-cv-02162,87,09/30/2019,for further details. Signed by Judge Amit P. Mehta on 09/30/2019.,170,235,for further details. Signed by Judge,Amit P. Mehta,on 09/30/2019.,207,220,line_entry,SPACY JNLP2
