ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
waed;;2:16-cv-00156,waed,2016,2:16-cv-00156,13,11/09/2016,"2017 Without Oral Argument before Senior Judge Robert H. Whaley. (Schwab, Jeffrey) (",82,166,2017 Without Oral Argument before Senior Judge,Robert H. Whaley,". (Schwab, Jeffrey) (",129,145,line_entry,SPACY JNLP2
waed;;2:16-cv-00156,waed,2016,2:16-cv-00156,14,12/23/2016,"2017 Without Oral Argument before Senior Judge Robert H. Whaley. (Burdett, David) (",77,160,2017 Without Oral Argument before Senior Judge,Robert H. Whaley,". (Burdett, David) (",124,140,line_entry,SPACY JNLP2
waed;;2:16-cv-00156,waed,2016,2:16-cv-00156,16,02/13/2017,"Case closed. Signed by Senior Judge Robert H. Whaley. (CV, Case Administrator)",161,239,Case closed. Signed by Senior Judge,Robert H. Whaley,". (CV, Case Administrator)",197,213,line_entry,SPACY JNLP2
waed;;2:16-cv-00275,waed,2016,2:16-cv-00275,0,09/19/2016,"Protective Order.    Signed by Judge Salvador Mendoza, Jr.  (PL, Case Administrator)",41,125,Protective Order.    Signed by Judge,"Salvador Mendoza, Jr."," (PL, Case Administrator)",78,99,line_entry,SPACY JNLP2
waed;;2:16-cv-00275,waed,2016,2:16-cv-00275,1,12/01/2016,"to Dismiss.    Signed by Judge Salvador Mendoza, Jr.  (PL, Case Administrator)",55,133,to Dismiss.    Signed by Judge,"Salvador Mendoza, Jr."," (PL, Case Administrator)",86,107,line_entry,SPACY JNLP2
waed;;2:16-cv-00080,waed,2016,2:16-cv-00080,0,03/23/2016,"Notice of Judge Assignment. Chief Judge Thomas O. Rice assigned to case. (LR,",0,77,Notice of Judge Assignment. Chief Judge,Thomas O. Rice,"assigned to case. (LR,",40,54,line_entry,SPACY JNLP2
waed;;2:16-cv-00080,waed,2016,2:16-cv-00080,1,03/23/2016,"the matter. Signed by Magistrate Judge John T. Rodgers. (KR, Judicial Assistant)",426,506,the matter. Signed by Magistrate Judge,John T. Rodgers,". (KR, Judicial Assistant)",465,480,line_entry,SPACY JNLP2
waed;;2:16-cv-00080,waed,2016,2:16-cv-00080,11,05/31/2016,"PDF DOCUMENT. Signed by Chief Judge Thomas O. Rice. (LLH, Courtroom Deputy)",442,517,PDF DOCUMENT. Signed by Chief Judge,Thomas O. Rice,". (LLH, Courtroom Deputy)",478,492,line_entry,SPACY JNLP2
waed;;2:16-cv-00080,waed,2016,2:16-cv-00080,14,07/18/2016,"2016 Without Oral Argument before Chief Judge Thomas O. Rice. (Brandt, Cory) (",72,150,2016 Without Oral Argument before Chief Judge,Thomas O. Rice,". (Brandt, Cory) (",118,132,line_entry,SPACY JNLP2
waed;;2:16-cv-00080,waed,2016,2:16-cv-00080,15,08/29/2016,"2016 Without Oral Argument before Chief Judge Thomas O. Rice. (Banay, Daphne) (",78,157,2016 Without Oral Argument before Chief Judge,Thomas O. Rice,". (Banay, Daphne) (",124,138,line_entry,SPACY JNLP2
waed;;2:16-cv-00080,waed,2016,2:16-cv-00080,16,09/28/2016,"is CLOSED. Signed by Chief Judge Thomas O. Rice. (LLH, Courtroom Deputy)",187,259,is CLOSED. Signed by Chief Judge,Thomas O. Rice,". (LLH, Courtroom Deputy)",220,234,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,0,05/31/2016,"Notice of Judge Assignment. Magistrate Judge John T. Rodgers assigned to case. (CC,",0,83,Notice of Judge Assignment. Magistrate Judge,John T. Rodgers,"assigned to case. (CC,",45,60,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,2,05/31/2016,"the matter. Signed by Magistrate Judge John T. Rodgers. (KR, Judicial Assistant)",426,506,the matter. Signed by Magistrate Judge,John T. Rodgers,". (KR, Judicial Assistant)",465,480,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,6,05/31/2016,"MAGISTRATE JUDGE. Signed by Chief Judge Thomas O. Rice. (CC, Case Administrator)",58,138,MAGISTRATE JUDGE. Signed by Chief Judge,Thomas O. Rice,". (CC, Case Administrator)",98,112,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,14,09/26/2016,"Without Oral Argument, before Magistrate Judge John T. Rodgers. The Court expects the parties to",275,371,"Without Oral Argument, before Magistrate Judge",John T. Rodgers,. The Court expects the parties to,322,337,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,14,09/26/2016,"the matter. Signed by Magistrate Judge John T. Rodgers. (KR, Judicial Assistant)",551,631,the matter. Signed by Magistrate Judge,John T. Rodgers,". (KR, Judicial Assistant)",590,605,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,15,12/05/2016,"2017 Without Oral Argument before Magistrate Judge John T. Rodgers. (Tree, D) (",73,152,2017 Without Oral Argument before Magistrate Judge,John T. Rodgers,". (Tree, D) (",124,139,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,19,12/20/2016,"Without Oral Argument, before Magistrate Judge John T. Rodgers. The Court expects the parties to",220,316,"Without Oral Argument, before Magistrate Judge",John T. Rodgers,. The Court expects the parties to,267,282,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,19,12/20/2016,"the matter. Signed by Magistrate Judge John T. Rodgers. (KR, Judicial Assistant)",496,576,the matter. Signed by Magistrate Judge,John T. Rodgers,". (KR, Judicial Assistant)",535,550,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,23,02/16/2017,PM Without Oral Argument before Magistrate Judge John T. Rodgers. Signed by Magistrate Judge John T,443,542,PM Without Oral Argument before Magistrate Judge,John T. Rodgers,. Signed by Magistrate Judge John T,492,507,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,23,02/16/2017,". Rodgers. Signed by Magistrate Judge John T. Rodgers. (Perkins, Kyle) (",498,570,. Rodgers. Signed by Magistrate Judge,John T. Rodgers,". (Perkins, Kyle) (",536,551,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,24,03/06/2017,"2017 Without Oral Argument before Magistrate Judge John T. Rodgers. (Saladino, Tina) (",75,161,2017 Without Oral Argument before Magistrate Judge,John T. Rodgers,". (Saladino, Tina) (",126,141,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,26,09/08/2017,"Summary Judgment. Signed by Magistrate Judge John T. Rodgers. (MO, Courtroom Deputy)",41,125,Summary Judgment. Signed by Magistrate Judge,John T. Rodgers,". (MO, Courtroom Deputy)",86,101,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,28,12/06/2017,2018 Without Oral Argument before Magistrate Judge John T. Rodgers. (Attachments: # 1 Exhibit,86,179,2018 Without Oral Argument before Magistrate Judge,John T. Rodgers,. (Attachments: # 1 Exhibit,137,152,line_entry,SPACY JNLP2
waed;;1:16-cv-03101,waed,2016,1:16-cv-03101,31,12/20/2017,"'s Fees. Signed by Magistrate Judge John T. Rodgers. (MO, Courtroom Deputy)",54,129,'s Fees. Signed by Magistrate Judge,John T. Rodgers,". (MO, Courtroom Deputy)",90,105,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,0,11/10/2016,"Notice of Judge Assignment. Judge Stanley A. Bastian assigned to case. (CC,",0,75,Notice of Judge Assignment. Judge,Stanley A. Bastian,"assigned to case. (CC,",34,52,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,1,11/10/2016,"the matter. Signed by Magistrate Judge John T. Rodgers. (MO, Courtroom Deputy)",426,504,the matter. Signed by Magistrate Judge,John T. Rodgers,". (MO, Courtroom Deputy)",465,480,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,10,01/19/2017,30 PM Without Oral Argument before Judge Stanley A Bastian. (Attachments: # 1 Text,99,181,30 PM Without Oral Argument before Judge,Stanley A Bastian,. (Attachments: # 1 Text,140,157,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,11,01/20/2017,30 PM without Oral Argument before Judge Stanley A. Bastian. Signed by Judge Stanley A.,331,418,30 PM without Oral Argument before Judge,Stanley A. Bastian,. Signed by Judge Stanley A.,372,390,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,11,01/20/2017,"A. Bastian. Signed by Judge Stanley A. Bastian. (CC, Case Administrator)",380,452,A. Bastian. Signed by Judge,Stanley A. Bastian,". (CC, Case Administrator)",408,426,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,13,05/17/2017,"/2017 Without Oral Argument before Judge Stanley A Bastian. (Tree, D) (",75,146,/2017 Without Oral Argument before Judge,Stanley A Bastian,". (Tree, D) (",116,133,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,16,07/05/2017,"6, 2017. Signed by Judge Stanley A Bastian. Text entry; no PDF document",309,380,"6, 2017. Signed by Judge",Stanley A Bastian,. Text entry; no PDF document,334,351,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,16,07/05/2017,"on the matter. Signed by Judge Stanley A Bastian. (PL, Case Administrator)",442,516,on the matter. Signed by Judge,Stanley A Bastian,". (PL, Case Administrator)",473,490,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,17,07/06/2017,"30 PM Without Oral Argument before Judge Stanley A Bastian. (PL, Case Administrator)",98,182,30 PM Without Oral Argument before Judge,Stanley A Bastian,". (PL, Case Administrator)",139,156,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,18,08/09/2017,/2017 Without Oral Argument before Judge Stanley A Bastian. (Attachments: # 1 Text,90,172,/2017 Without Oral Argument before Judge,Stanley A Bastian,. (Attachments: # 1 Text,131,148,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,19,08/14/2017,"for Summary Judgment. Signed by Judge Stanley A Bastian. (PL, Case Administrator)",89,170,for Summary Judgment. Signed by Judge,Stanley A Bastian,". (PL, Case Administrator)",127,144,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,21,11/08/2017,/2017 Without Oral Argument before Judge Stanley A Bastian. (Attachments: # 1 Exhibit,90,175,/2017 Without Oral Argument before Judge,Stanley A Bastian,. (Attachments: # 1 Exhibit,131,148,line_entry,SPACY JNLP2
waed;;1:16-cv-03204,waed,2016,1:16-cv-03204,25,11/21/2017,"for EAJA Fees. Signed by Judge Stanley A Bastian. (PL, Case Administrator)",37,111,for EAJA Fees. Signed by Judge,Stanley A Bastian,". (PL, Case Administrator)",68,85,line_entry,SPACY JNLP2
