ucid,court,year,cid,docket_index,entry_date,original_text,full_span_start,full_span_end,extracted_pre_5,extracted_entity,extracted_post_5,Ent_span_start,Ent_span_end,docket_source,Entity_Extraction_Method
wawd;;2:16-cv-01227,wawd,2016,2:16-cv-01227,40,10/04/2016,by U.S. District Judge John C Coughenour granting Defendants CSGO Lotto and Trevor A,6,90,by U.S. District Judge,John C Coughenour,granting Defendants CSGO Lotto and Trevor A,29,46,line_entry,SPACY JNLP2
wawd;;2:16-cv-01227,wawd,2016,2:16-cv-01227,47,11/22/2016,by U.S. District Judge John C Coughenour granting Plaintiffs' 40 Motion to alter,6,86,by U.S. District Judge,John C Coughenour,granting Plaintiffs' 40 Motion to alter,29,46,line_entry,SPACY JNLP2
wawd;;2:16-cv-01227,wawd,2016,2:16-cv-01227,48,11/22/2016,"by U.S. District Judge John C Coughenour granting Defendants CSGO Lotto, Inc. and",14,95,by U.S. District Judge,John C Coughenour,"granting Defendants CSGO Lotto, Inc. and",37,54,line_entry,SPACY JNLP2
wawd;;2:16-cv-01227,wawd,2016,2:16-cv-01227,50,11/22/2016,by U.S. District Judge John C Coughenour denying Defendants CSGO Lotto Inc. and Trevor,6,92,by U.S. District Judge,John C Coughenour,denying Defendants CSGO Lotto Inc. and Trevor,29,46,line_entry,SPACY JNLP2
wawd;;3:16-cv-05408,wawd,2016,3:16-cv-05408,11,05/27/2016,ORDER REGARDING DISCOVERY AND DEPOSITIONS by Judge Benjamin H. Settle. (TG) (Entered:,7,92,ORDER REGARDING DISCOVERY AND DEPOSITIONS by Judge,Benjamin H. Settle,. (TG) (Entered:,58,76,line_entry,SPACY JNLP2
wawd;;3:16-cv-05408,wawd,2016,3:16-cv-05408,12,05/27/2016,"/19/2016, by Judge Benjamin H. Settle. (TG) (Entered:",172,225,"/19/2016, by Judge",Benjamin H. Settle,. (TG) (Entered:,191,209,line_entry,SPACY JNLP2
wawd;;3:16-cv-05408,wawd,2016,3:16-cv-05408,22,09/29/2016,00 AM in Courtroom E before Judge Benjamin H. Settle. Joinder of Parties due by 10,96,178,00 AM in Courtroom E before Judge,Benjamin H. Settle,. Joinder of Parties due by 10,130,148,line_entry,SPACY JNLP2
wawd;;3:16-cv-05408,wawd,2016,3:16-cv-05408,22,09/29/2016,30 PM in Courtroom E before Judge Benjamin H. Settle. Signed by Judge Benjamin H.,717,798,30 PM in Courtroom E before Judge,Benjamin H. Settle,. Signed by Judge Benjamin H.,751,769,line_entry,SPACY JNLP2
wawd;;3:16-cv-05408,wawd,2016,3:16-cv-05408,22,09/29/2016,H. Settle. Signed by Judge Benjamin H. Settle. (MGC) (Entered:,760,822,H. Settle. Signed by Judge,Benjamin H. Settle,. (MGC) (Entered:,787,805,line_entry,SPACY JNLP2
wawd;;3:16-cv-05408,wawd,2016,3:16-cv-05408,26,08/14/2017,STIPULATION AND ORDER OF DISMISSAL by Judge Benjamin H. Settle re 21 Stipulation filed by Conn's,0,96,STIPULATION AND ORDER OF DISMISSAL by Judge,Benjamin H. Settle,re 21 Stipulation filed by Conn's,44,62,line_entry,SPACY JNLP2
wawd;;2:16-cv-01498,wawd,2016,2:16-cv-01498,1,09/23/2016,U.S. District Judge John C Coughenour added. (RE),0,49,U.S. District Judge,John C Coughenour,added. (RE),20,37,line_entry,SPACY JNLP2
wawd;;2:16-cv-01498,wawd,2016,2:16-cv-01498,3,09/26/2016,before U.S. District Judge John C. Coughenour. (PP) (Entered:,1530,1591,before U.S. District Judge,John C. Coughenour,. (PP) (Entered:,1557,1575,line_entry,SPACY JNLP2
wawd;;2:16-cv-01498,wawd,2016,2:16-cv-01498,4,09/26/2016,by U.S. District Judge John C. Coughenour. (PP) (Entered:,42,99,by U.S. District Judge,John C. Coughenour,. (PP) (Entered:,65,83,line_entry,SPACY JNLP2
wawd;;2:16-cv-01498,wawd,2016,2:16-cv-01498,6,12/02/2016,before U.S. District Judge John C. Coughenour.(PP) (Entered:,170,230,before U.S. District Judge,John C. Coughenour,.(PP) (Entered:,197,215,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,3,10/06/2015,-five pages. Signed by Judge John E. Steele on 10/6/2015.,54,111,-five pages. Signed by Judge,John E. Steele,on 10/6/2015.,83,97,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,8,10/06/2015,-matter jurisdiction. Signed by Judge John E. Steele on 10/6/2015.,121,187,-matter jurisdiction. Signed by Judge,John E. Steele,on 10/6/2015.,159,173,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,14,10/13/2015,-matter jurisdiction. Signed by Judge John E. Steele on 10/13/2015.,79,146,-matter jurisdiction. Signed by Judge,John E. Steele,on 10/13/2015.,117,131,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,18,01/12/2016,of this Order. Signed by Judge John E. Steele on 1/12/2016.,249,308,of this Order. Signed by Judge,John E. Steele,on 1/12/2016.,280,294,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,20,02/01/2016,Order for details. Signed by Judge John E. Steele on 2/1/2016.,201,263,Order for details. Signed by Judge,John E. Steele,on 2/1/2016.,236,250,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,22,02/02/2016,close the file. Signed by Judge John E. Steele on 2/2/2016.,639,698,close the file. Signed by Judge,John E. Steele,on 2/2/2016.,671,685,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,24,02/05/2016,Judge Robert J. Bryan added. (CMG),0,34,Judge,Robert J. Bryan,added. (CMG),6,21,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,26,02/09/2016,ORDER REGARDING DISCOVERY AND DEPOSITIONS by Judge Robert J. Bryan. (DK) (Entered:,0,82,ORDER REGARDING DISCOVERY AND DEPOSITIONS by Judge,Robert J. Bryan,. (DK) (Entered:,51,66,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,27,02/09/2016,"/2/2016, by Judge Robert J. Bryan. (DK) (Entered:",172,221,"/2/2016, by Judge",Robert J. Bryan,. (DK) (Entered:,190,205,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,40,03/08/2016,. Duke terminated. Signed by Judge Robert J. Bryan.(JL) (Entered:,91,156,. Duke terminated. Signed by Judge,Robert J. Bryan,.(JL) (Entered:,126,141,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,43,03/25/2016,E Kallet terminated. Signed by Judge Robert J. Bryan. (JL) (Entered:,68,136,E Kallet terminated. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,105,120,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,47,04/05/2016,30 AM in Courtroom A before Judge Robert J. Bryan. Joinder of Parties due by 9,113,191,30 AM in Courtroom A before Judge,Robert J. Bryan,. Joinder of Parties due by 9,147,162,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,47,04/05/2016,at 08:30 AM before Judge Robert J. Bryan. Trial briefs to be submitted by,473,546,at 08:30 AM before Judge,Robert J. Bryan,. Trial briefs to be submitted by,498,513,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,47,04/05/2016,28/2017. Authorized by Judge Robert J. Bryan. (DK) (Entered:,604,664,28/2017. Authorized by Judge,Robert J. Bryan,. (DK) (Entered:,633,648,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,52,06/23/2016,proposed Amended Complaint. Signed by Judge Robert J. Bryan. (JL) (Entered:,101,176,proposed Amended Complaint. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,145,160,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,56,07/11/2016,15/16. Signed by Judge Robert J. Bryan. (JL) (Entered:,190,244,15/16. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,213,228,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,58,07/18/2016,"'s Amended Complaint, signed by Judge Robert J. Bryan. (DK) (Entered:",139,208,"'s Amended Complaint, signed by Judge",Robert J. Bryan,. (DK) (Entered:,177,192,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,64,09/06/2016,and affix their electronic signature (/s John Doe) on the signature line.,319,392,and affix their electronic signature (/s,John,Doe) on the signature line.,360,364,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,66,09/16/2016,State a Claim. Signed by Judge Robert J. Bryan. (JL) (Entered:,141,203,State a Claim. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,172,187,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,73,03/08/2017,", denying 65 . Signed by Judge Robert J. Bryan. (JL) (Entered:",34,96,", denying 65 . Signed by Judge",Robert J. Bryan,. (JL) (Entered:,65,80,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,76,03/09/2017,8/2017. Signed by Judge Robert J. Bryan. (JL) (Entered:,199,254,8/2017. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,223,238,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,88,03/28/2017,for Summary Judgment. Signed by Judge Robert J. Bryan. (JL) (Entered:,131,200,for Summary Judgment. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,169,184,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,94,05/16/2017,Motion to Compel. Signed by Judge Robert J. Bryan. (JL) (Entered:,17,82,Motion to Compel. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,51,66,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,96,07/14/2017,"1, 2018. Signed by Judge Robert J. Bryan. (JL) (Entered:",133,189,"1, 2018. Signed by Judge",Robert J. Bryan,. (JL) (Entered:,158,173,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,97,07/14/2017,30 AM in Courtroom A before Judge Robert J. Bryan. Dispositive motions due by 11/,86,167,30 AM in Courtroom A before Judge,Robert J. Bryan,. Dispositive motions due by 11/,120,135,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,97,07/14/2017,20/2018. Authorized by Judge Robert J. Bryan. (TC) (Entered:,384,444,20/2018. Authorized by Judge,Robert J. Bryan,. (TC) (Entered:,413,428,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,100,10/19/2017,30 AM in Courtroom A before Judge Robert J. Bryan. Dispositive motions due by 3/,167,247,30 AM in Courtroom A before Judge,Robert J. Bryan,. Dispositive motions due by 3/,201,216,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,100,10/19/2017,1/2018. Signed by Judge Robert J. Bryan. (JL) (Entered:,247,302,1/2018. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,271,286,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,101,11/07/2017,30 AM in Courtroom A before Judge Robert J. Bryan. Pretrial Conference RESET for 4/,53,136,30 AM in Courtroom A before Judge,Robert J. Bryan,. Pretrial Conference RESET for 4/,87,102,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,101,11/07/2017,AM. Entered as directed by Judge Robert J. Bryan. (TC) (Entered:,153,217,AM. Entered as directed by Judge,Robert J. Bryan,. (TC) (Entered:,186,201,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,104,01/16/2018,. Northcraft terminated. Signed by Judge Robert J. Bryan. (JL) (Entered:,65,137,. Northcraft terminated. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,106,121,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,112,02/27/2018,File Excess Pages. Signed by Judge Robert J. Bryan. (JL) (Entered:,39,105,File Excess Pages. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,74,89,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,124,03/09/2018,"Leasing, LLC. Signed by Judge Robert J. Bryan. (JL) (Entered:",133,194,"Leasing, LLC. Signed by Judge",Robert J. Bryan,. (JL) (Entered:,163,178,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,128,03/12/2018,Motion to Continue. Signed by Judge Robert J. Bryan. (JL) (Entered:,47,114,Motion to Continue. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,83,98,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,138,03/20/2018,30/2018. Authorized by Judge Robert J. Bryan. (JL) (Entered:,167,227,30/2018. Authorized by Judge,Robert J. Bryan,. (JL) (Entered:,196,211,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,163,04/11/2018,Partial Summary Judgment. Signed by Judge Robert J. Bryan. (JL) (Entered:,244,317,Partial Summary Judgment. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,286,301,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,171,04/16/2018,Amend the Amended Complaint signed by Judge Robert J. Bryan. (TC) (Entered:,28,103,Amend the Amended Complaint signed by Judge,Robert J. Bryan,. (TC) (Entered:,72,87,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,174,04/20/2018,2018. Entered as directed by Judge Robert J. Bryan. (TC) (Entered:,108,174,2018. Entered as directed by Judge,Robert J. Bryan,. (TC) (Entered:,143,158,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,177,04/23/2018,Motion in Limine. Signed by Judge Robert J. Bryan. (JL) (Entered:,128,193,Motion in Limine. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,162,177,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,185,04/27/2018,MINUTE ENTRY for proceedings held before Judge Robert J. Bryan- Dep Clerk: Tyler Campbell;,0,90,MINUTE ENTRY for proceedings held before Judge,Robert J. Bryan,- Dep Clerk: Tyler Campbell;,47,62,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,188,05/11/2018,PRETRIAL ORDER. Signed by Judge Robert J. Bryan. (JL) (Entered:,0,63,PRETRIAL ORDER. Signed by Judge,Robert J. Bryan,. (JL) (Entered:,32,47,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,191,05/14/2018,MINUTE ENTRY for proceedings held before Judge Robert J. Bryan- Dep Clerk: Tyler Campbell;,0,90,MINUTE ENTRY for proceedings held before Judge,Robert J. Bryan,- Dep Clerk: Tyler Campbell;,47,62,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,193,05/15/2018,MINUTE ENTRY for proceedings held before Judge Robert J. Bryan- Dep Clerk: Tyler Campbell;,0,90,MINUTE ENTRY for proceedings held before Judge,Robert J. Bryan,- Dep Clerk: Tyler Campbell;,47,62,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,194,05/16/2018,MINUTE ENTRY for proceedings held before Judge Robert J. Bryan- Dep Clerk: Tyler Campbell;,0,90,MINUTE ENTRY for proceedings held before Judge,Robert J. Bryan,- Dep Clerk: Tyler Campbell;,47,62,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,195,05/17/2018,MINUTE ENTRY for proceedings held before Judge Robert J. Bryan- Dep Clerk: Tyler Campbell;,0,90,MINUTE ENTRY for proceedings held before Judge,Robert J. Bryan,- Dep Clerk: Tyler Campbell;,47,62,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,196,05/18/2018,MINUTE ENTRY for proceedings held before Judge Robert J. Bryan- Dep Clerk: Tyler Campbell;,0,90,MINUTE ENTRY for proceedings held before Judge,Robert J. Bryan,- Dep Clerk: Tyler Campbell;,47,62,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,199,05/21/2018,MINUTE ENTRY for proceedings held before Judge Robert J. Bryan- Dep Clerk: Tyler Campbell;,0,90,MINUTE ENTRY for proceedings held before Judge,Robert J. Bryan,- Dep Clerk: Tyler Campbell;,47,62,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,204,05/22/2018,MINUTE ENTRY for proceedings held before Judge Robert J. Bryan- Dep Clerk: Tyler Campbell;,0,90,MINUTE ENTRY for proceedings held before Judge,Robert J. Bryan,- Dep Clerk: Tyler Campbell;,47,62,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,206,05/25/2018,5/25/2018 before Judge Robert J. Bryan - Dep Clerk: Gretchen Craft;,54,121,5/25/2018 before Judge,Robert J. Bryan,- Dep Clerk: Gretchen Craft;,77,92,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,206,05/25/2018,30 AM in Courtroom A before Judge Robert J. Bryan. (MGC) (Entered:,758,824,30 AM in Courtroom A before Judge,Robert J. Bryan,. (MGC) (Entered:,792,807,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,207,05/29/2018,MINUTE ENTRY for proceedings held before Judge Robert J. Bryan- Dep Clerk: Tyler Campbell;,0,90,MINUTE ENTRY for proceedings held before Judge,Robert J. Bryan,- Dep Clerk: Tyler Campbell;,47,62,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,208,05/30/2018,MINUTE ENTRY for proceedings held before Judge Robert J. Bryan- Dep Clerk: Tyler Campbell;,0,90,MINUTE ENTRY for proceedings held before Judge,Robert J. Bryan,- Dep Clerk: Tyler Campbell;,47,62,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,215,05/30/2018,United States Courts. Authorized by Judge Robert J. Bryan. (TC) (Entered:,276,349,United States Courts. Authorized by Judge,Robert J. Bryan,. (TC) (Entered:,318,333,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,216,05/31/2018,5/14/2018 before Judge Robert J. Bryan.Parties have seven (7),62,123,5/14/2018 before Judge,Robert J. Bryan,.Parties have seven (7),85,100,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,217,05/31/2018,5/15/2018 before Judge Robert J. Bryan.Parties have seven (7),62,123,5/15/2018 before Judge,Robert J. Bryan,.Parties have seven (7),85,100,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,218,05/31/2018,5/16/2018 before Judge Robert J. Bryan.Parties have seven (7),62,123,5/16/2018 before Judge,Robert J. Bryan,.Parties have seven (7),85,100,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,219,05/31/2018,5/17/2018 before Judge Robert J. Bryan.Parties have seven (7),62,123,5/17/2018 before Judge,Robert J. Bryan,.Parties have seven (7),85,100,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,220,05/31/2018,5/18/2018 before Judge Robert J. Bryan.Parties have seven (7),62,123,5/18/2018 before Judge,Robert J. Bryan,.Parties have seven (7),85,100,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,221,05/31/2018,5/21/2018 before Judge Robert J. Bryan.Parties have seven (7),62,123,5/21/2018 before Judge,Robert J. Bryan,.Parties have seven (7),85,100,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,222,05/31/2018,5/21/2018 before Judge Robert J. Bryan.Parties have seven (7),62,123,5/21/2018 before Judge,Robert J. Bryan,.Parties have seven (7),85,100,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,237,08/20/2018,5/14/2018 before Judge Robert J. Bryan.Parties have seven (7),82,143,5/14/2018 before Judge,Robert J. Bryan,.Parties have seven (7),105,120,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,238,08/20/2018,5/25/2018 before Judge Robert J. Bryan.Parties have seven (7),81,142,5/25/2018 before Judge,Robert J. Bryan,.Parties have seven (7),104,119,line_entry,SPACY JNLP2
wawd;;3:16-cv-05089,wawd,2016,3:16-cv-05089,239,08/20/2018,5/29/2018 before Judge Robert J. Bryan.Parties have seven (7),66,127,5/29/2018 before Judge,Robert J. Bryan,.Parties have seven (7),89,104,line_entry,SPACY JNLP2
wawd;;3:16-cv-05612,wawd,2016,3:16-cv-05612,1,07/12/2016,Judge Benjamin H. Settle added. (MET),0,37,Judge,Benjamin H. Settle,added. (MET),6,24,line_entry,SPACY JNLP2
wawd;;3:16-cv-05612,wawd,2016,3:16-cv-05612,3,07/18/2016,ORDER REGARDING DISCOVERY AND DEPOSITIONS by Judge Benjamin H. Settle. (TG) (Entered:,7,92,ORDER REGARDING DISCOVERY AND DEPOSITIONS by Judge,Benjamin H. Settle,. (TG) (Entered:,58,76,line_entry,SPACY JNLP2
wawd;;3:16-cv-05612,wawd,2016,3:16-cv-05612,4,07/18/2016,"/8/2016, by Judge Benjamin H. Settle. (TG) (Entered:",176,228,"/8/2016, by Judge",Benjamin H. Settle,. (TG) (Entered:,194,212,line_entry,SPACY JNLP2
wawd;;3:16-cv-05612,wawd,2016,3:16-cv-05612,10,10/17/2016,ORDER by Judge Benjamin H. Settle granting 9 Motion for Judgment.(,0,66,ORDER by Judge,Benjamin H. Settle,granting 9 Motion for Judgment.(,15,33,line_entry,SPACY JNLP2
wawd;;2:16-cv-01476,wawd,2016,2:16-cv-01476,1,09/21/2016,Judge Karen L. Strombom added. (DJ),0,35,Judge,Karen L. Strombom,added. (DJ),6,23,line_entry,SPACY JNLP2
wawd;;2:16-cv-01476,wawd,2016,2:16-cv-01476,2,09/23/2016,to Proceed in forma pauperis by Judge Karen L Strombom.(TW) (Entered:,34,103,to Proceed in forma pauperis by Judge,Karen L Strombom,.(TW) (Entered:,72,88,line_entry,SPACY JNLP2
wawd;;2:16-cv-01476,wawd,2016,2:16-cv-01476,10,10/24/2016,REASSIGNING CASE. Case reassigned to Judge Ricardo S Martinez and referred to Magistrate Judge Karen L,13,115,REASSIGNING CASE. Case reassigned to Judge,Ricardo S Martinez,and referred to Magistrate Judge Karen L,56,74,line_entry,SPACY JNLP2
wawd;;2:16-cv-01476,wawd,2016,2:16-cv-01476,10,10/24/2016,S Martinez and referred to Magistrate Judge Karen L Strombom for all further proceedings. By Traci,64,162,S Martinez and referred to Magistrate Judge,Karen L Strombom,for all further proceedings. By Traci,108,124,line_entry,SPACY JNLP2
wawd;;2:16-cv-01476,wawd,2016,2:16-cv-01476,12,12/06/2016,"/14/2017, by Judge Karen L Strombom. (PH) (Entered:",256,307,"/14/2017, by Judge",Karen L Strombom,. (PH) (Entered:,275,291,line_entry,SPACY JNLP2
wawd;;2:16-cv-01476,wawd,2016,2:16-cv-01476,14,01/03/2017,"/17/2017, By Judge Karen L Strombom. (PH) (Entered:",164,215,"/17/2017, By Judge",Karen L Strombom,. (PH) (Entered:,183,199,line_entry,SPACY JNLP2
wawd;;2:16-cv-01476,wawd,2016,2:16-cv-01476,19,04/17/2017,"Lea Jess, signed by Magistrate Judge Karen L Strombom. Noting Date 5/5/",57,128,"Lea Jess, signed by Magistrate Judge",Karen L Strombom,. Noting Date 5/5/,94,110,line_entry,SPACY JNLP2
wawd;;2:16-cv-01476,wawd,2016,2:16-cv-01476,20,05/05/2017,the administrative decision is affirmed by Judge Ricardo S Martinez. (RS) (Entered:,42,125,the administrative decision is affirmed by Judge,Ricardo S Martinez,. (RS) (Entered:,91,109,line_entry,SPACY JNLP2
wawd;;2:16-cv-00528,wawd,2016,2:16-cv-00528,1,04/21/2016,by U.S. District Judge John C Coughenour re petitioner's 1 Motion to Vacate,29,104,by U.S. District Judge,John C Coughenour,re petitioner's 1 Motion to Vacate,52,69,line_entry,SPACY JNLP2
wawd;;2:16-cv-00528,wawd,2016,2:16-cv-00528,4,05/16/2016,by U.S. District Judge John C Coughenour.(RS) (Entered:,146,201,by U.S. District Judge,John C Coughenour,.(RS) (Entered:,169,186,line_entry,SPACY JNLP2
